# time step,rewards
2896.0,14.515300
2897.0,14.515300
2898.0,14.515300
2899.0,14.515400
2900.0,14.515500
2901.0,14.515600
2902.0,14.515600
2903.0,14.515800
2904.0,14.515900
2905.0,14.516100
2906.0,14.516200
2907.0,14.516200
2908.0,14.516300
2909.0,14.516400
2910.0,14.516500
2911.0,14.516600
2912.0,14.516800
2913.0,14.516800
2914.0,14.516900
2915.0,14.517000
2916.0,14.517100
2917.0,14.517300
2918.0,14.517500
2919.0,14.517700
2920.0,14.517900
2921.0,14.518000
2922.0,14.518000
2923.0,14.518000
2924.0,14.518200
2925.0,14.518300
2926.0,14.518500
2927.0,14.518700
2928.0,14.518900
2929.0,14.519000
2930.0,14.519100
2931.0,14.519300
2932.0,14.519300
2933.0,14.519500
2934.0,14.519600
2935.0,14.519800
2936.0,14.519800
2937.0,14.519900
2938.0,14.520000
2939.0,14.520000
2940.0,14.520300
2941.0,14.520300
2942.0,14.520500
2943.0,14.520700
2944.0,14.520700
2945.0,14.520900
2946.0,14.521000
2947.0,14.521100
2948.0,14.521200
2949.0,14.521300
2950.0,14.521300
2951.0,14.521400
2952.0,14.521600
2953.0,14.521700
2954.0,14.521700
2955.0,14.521700
2956.0,14.521700
2957.0,14.521800
2958.0,14.521700
2959.0,14.521900
2960.0,14.522000
2961.0,14.522100
2962.0,14.522200
2963.0,14.522400
2964.0,14.522500
2965.0,14.522600
2966.0,14.522700
2967.0,14.522900
2968.0,14.523100
2969.0,14.523200
2970.0,14.523300
2971.0,14.523400
2972.0,14.523500
2973.0,14.523700
2974.0,14.523900
2975.0,14.523900
2976.0,14.523900
2977.0,14.524000
2978.0,14.524100
2979.0,14.524100
2980.0,14.524300
2981.0,14.524500
2982.0,14.524600
2983.0,14.524700
2984.0,14.524800
2985.0,14.524900
2986.0,14.525100
2987.0,14.525100
2988.0,14.525300
2989.0,14.525300
2990.0,14.525400
2991.0,14.525400
2992.0,14.525500
2993.0,14.525500
2994.0,14.525500
2995.0,14.525600
2996.0,14.525600
2997.0,14.525700
2998.0,14.525900
2999.0,14.526000
3000.0,14.526100
