# time step,rewards
1395.0,14.864600
1396.0,14.864600
1397.0,14.864700
1398.0,14.865000
1399.0,14.865000
1400.0,14.865200
1401.0,14.865100
1402.0,14.865300
1403.0,14.865600
1404.0,14.865700
1405.0,14.865900
1406.0,14.865800
1407.0,14.866000
1408.0,14.865800
1409.0,14.865900
1410.0,14.865800
1411.0,14.865800
1412.0,14.865900
1413.0,14.866000
1414.0,14.866200
1415.0,14.866100
1416.0,14.866100
1417.0,14.866100
1418.0,14.866200
1419.0,14.866600
1420.0,14.866700
1421.0,14.866800
1422.0,14.867000
1423.0,14.867200
1424.0,14.867100
1425.0,14.867300
1426.0,14.867500
1427.0,14.867600
1428.0,14.867900
1429.0,14.868100
1430.0,14.868000
1431.0,14.868300
1432.0,14.868400
1433.0,14.868300
1434.0,14.868100
1435.0,14.868100
1436.0,14.868300
1437.0,14.868400
1438.0,14.868600
1439.0,14.868500
1440.0,14.868400
1441.0,14.868400
1442.0,14.868700
1443.0,14.868800
1444.0,14.868900
1445.0,14.869100
1446.0,14.869400
1447.0,14.869500
1448.0,14.869500
1449.0,14.869600
1450.0,14.869600
1451.0,14.869700
1452.0,14.870000
1453.0,14.870100
1454.0,14.870300
1455.0,14.870100
1456.0,14.870500
1457.0,14.870600
1458.0,14.870500
1459.0,14.870600
1460.0,14.870500
1461.0,14.870600
1462.0,14.870800
1463.0,14.871000
1464.0,14.871100
1465.0,14.871100
1466.0,14.870900
1467.0,14.871200
1468.0,14.871300
1469.0,14.871300
1470.0,14.871300
1471.0,14.871300
1472.0,14.871500
1473.0,14.871500
1474.0,14.871600
1475.0,14.871600
1476.0,14.871800
1477.0,14.871900
1478.0,14.872000
1479.0,14.872200
1480.0,14.872400
1481.0,14.872300
1482.0,14.872300
1483.0,14.872300
1484.0,14.872400
1485.0,14.872400
1486.0,14.872200
1487.0,14.872200
1488.0,14.872100
1489.0,14.872100
1490.0,14.872300
1491.0,14.872300
1492.0,14.872400
1493.0,14.872400
1494.0,14.872400
1495.0,14.872500
