# time step,model 2 server believed rewards, model 2 true rewards, random true rewards
478.0,19.963100,0.024100,0.197300
479.0,19.963200,0.024000,0.197400
480.0,19.963300,0.024000,0.197500
481.0,19.963200,0.024000,0.197400
482.0,19.963300,0.023900,0.197600
483.0,19.963400,0.023900,0.197500
484.0,19.963500,0.023800,0.197600
485.0,19.963500,0.023800,0.197800
486.0,19.963500,0.023800,0.197800
487.0,19.963500,0.023800,0.197600
488.0,19.963600,0.023700,0.197700
489.0,19.963600,0.023700,0.197500
490.0,19.963700,0.023600,0.197600
491.0,19.963800,0.023600,0.197600
492.0,19.963900,0.023500,0.197700
493.0,19.963900,0.023500,0.197700
494.0,19.964000,0.023400,0.197600
495.0,19.964100,0.023400,0.197500
496.0,19.964100,0.023300,0.197300
497.0,19.964200,0.023300,0.197300
498.0,19.964300,0.023300,0.197200
499.0,19.964200,0.023300,0.197200
500.0,19.964300,0.023200,0.197100
501.0,19.964400,0.023200,0.197100
502.0,19.964400,0.023100,0.197200
503.0,19.964500,0.023100,0.197100
504.0,19.964600,0.023000,0.197000
505.0,19.964700,0.023000,0.197100
506.0,19.964700,0.023000,0.197000
507.0,19.964700,0.023000,0.197100
508.0,19.964800,0.022900,0.197200
509.0,19.964900,0.022900,0.197200
510.0,19.964900,0.022800,0.197200
511.0,19.965000,0.022800,0.197300
512.0,19.965000,0.022800,0.197300
513.0,19.965100,0.022700,0.197300
514.0,19.965200,0.022700,0.197300
515.0,19.965200,0.022600,0.197300
516.0,19.965300,0.022600,0.197200
517.0,19.965400,0.022500,0.197100
518.0,19.965400,0.022500,0.197000
519.0,19.965500,0.022400,0.197200
520.0,19.965600,0.022400,0.197300
521.0,19.965600,0.022400,0.197200
522.0,19.965700,0.022300,0.197200
523.0,19.965800,0.022300,0.197200
524.0,19.965700,0.022300,0.197200
525.0,19.965800,0.022200,0.197100
526.0,19.965800,0.022200,0.197100
527.0,19.965800,0.022200,0.197000
528.0,19.965900,0.022200,0.197100
529.0,19.965900,0.022100,0.197100
530.0,19.966000,0.022100,0.197000
531.0,19.966100,0.022100,0.197100
532.0,19.966100,0.022000,0.197200
533.0,19.966200,0.022000,0.197300
534.0,19.966300,0.021900,0.197300
535.0,19.966300,0.021900,0.197200
536.0,19.966400,0.021900,0.197200
537.0,19.966400,0.021900,0.197200
538.0,19.966400,0.021900,0.197300
539.0,19.966500,0.021800,0.197400
540.0,19.966500,0.021800,0.197400
541.0,19.966500,0.021800,0.197600
542.0,19.966600,0.021700,0.197600
543.0,19.966600,0.021700,0.197600
544.0,19.966700,0.021700,0.197500
545.0,19.966800,0.021600,0.197400
546.0,19.966800,0.021600,0.197400
547.0,19.966900,0.021600,0.197500
548.0,19.967000,0.021500,0.197500
549.0,19.967000,0.021500,0.197400
550.0,19.967100,0.021400,0.197500
551.0,19.967100,0.021400,0.197500
552.0,19.967100,0.021400,0.197500
553.0,19.967100,0.021400,0.197500
554.0,19.967200,0.021300,0.197500
555.0,19.967200,0.021300,0.197500
556.0,19.967300,0.021300,0.197500
557.0,19.967400,0.021200,0.197400
558.0,19.967400,0.021200,0.197400
559.0,19.967400,0.021200,0.197500
560.0,19.967400,0.021200,0.197600
561.0,19.967500,0.021100,0.197700
562.0,19.967500,0.021200,0.197700
563.0,19.967600,0.021100,0.197700
564.0,19.967600,0.021100,0.197900
565.0,19.967700,0.021000,0.197900
566.0,19.967700,0.021000,0.198000
567.0,19.967800,0.021000,0.198000
568.0,19.967800,0.021000,0.198200
569.0,19.967800,0.021000,0.198300
570.0,19.967800,0.020900,0.198200
571.0,19.967900,0.020900,0.198100
572.0,19.967800,0.020900,0.198000
573.0,19.967900,0.020900,0.198200
574.0,19.967900,0.020900,0.198000
575.0,19.968000,0.020800,0.198300
576.0,19.968100,0.020800,0.198300
577.0,19.968100,0.020800,0.198400
578.0,19.968100,0.020800,0.198300
579.0,19.968200,0.020700,0.198300
580.0,19.968200,0.020700,0.198400
581.0,19.968300,0.020700,0.198400
582.0,19.968300,0.020700,0.198400
583.0,19.968400,0.020700,0.198400
584.0,19.968400,0.020600,0.198400
585.0,19.968300,0.020600,0.198500
586.0,19.968300,0.020600,0.198500
587.0,19.968400,0.020600,0.198500
588.0,19.968500,0.020600,0.198500
589.0,19.968500,0.020500,0.198500
590.0,19.968600,0.020500,0.198500
591.0,19.968600,0.020500,0.198400
592.0,19.968600,0.020400,0.198400
593.0,19.968700,0.020400,0.198400
594.0,19.968800,0.020400,0.198400
595.0,19.968800,0.020400,0.198300
596.0,19.968800,0.020300,0.198400
597.0,19.968900,0.020300,0.198400
598.0,19.968900,0.020300,0.198400
599.0,19.969000,0.020200,0.198500
600.0,19.969000,0.020200,0.198400
601.0,19.969100,0.020200,0.198200
602.0,19.969200,0.020100,0.198200
603.0,19.969200,0.020100,0.198100
604.0,19.969300,0.020100,0.198000
605.0,19.969300,0.020000,0.198000
606.0,19.969300,0.020000,0.198000
607.0,19.969400,0.020000,0.198000
608.0,19.969400,0.020000,0.197900
609.0,19.969500,0.020000,0.197900
610.0,19.969500,0.019900,0.197900
611.0,19.969600,0.019900,0.197900
612.0,19.969600,0.019900,0.197900
613.0,19.969600,0.019800,0.198000
614.0,19.969700,0.019800,0.198000
615.0,19.969700,0.019800,0.198100
616.0,19.969800,0.019800,0.198100
617.0,19.969800,0.019700,0.198000
618.0,19.969900,0.019700,0.198100
619.0,19.969900,0.019700,0.198100
620.0,19.969900,0.019700,0.198100
621.0,19.969900,0.019600,0.198000
622.0,19.970000,0.019600,0.198100
623.0,19.970000,0.019600,0.198000
624.0,19.970100,0.019500,0.198000
625.0,19.970100,0.019500,0.198000
626.0,19.970200,0.019500,0.198000
627.0,19.970200,0.019400,0.197900
628.0,19.970200,0.019400,0.197900
629.0,19.970200,0.019400,0.197800
630.0,19.970300,0.019400,0.197900
631.0,19.970300,0.019400,0.198100
632.0,19.970400,0.019300,0.198100
633.0,19.970400,0.019300,0.198100
634.0,19.970400,0.019300,0.198100
635.0,19.970500,0.019200,0.198100
636.0,19.970500,0.019200,0.198100
637.0,19.970600,0.019200,0.198000
638.0,19.970600,0.019200,0.198100
639.0,19.970600,0.019200,0.198000
640.0,19.970700,0.019100,0.198000
641.0,19.970700,0.019100,0.197900
642.0,19.970700,0.019100,0.197900
643.0,19.970800,0.019100,0.198000
644.0,19.970800,0.019100,0.198100
645.0,19.970900,0.019000,0.198300
646.0,19.970900,0.019000,0.198300
647.0,19.971000,0.019000,0.198300
648.0,19.971000,0.018900,0.198300
649.0,19.971000,0.018900,0.198400
650.0,19.971100,0.018900,0.198400
651.0,19.971100,0.018800,0.198500
652.0,19.971200,0.018800,0.198500
653.0,19.971100,0.018800,0.198500
654.0,19.971200,0.018800,0.198500
655.0,19.971200,0.018800,0.198400
656.0,19.971200,0.018800,0.198400
657.0,19.971300,0.018800,0.198400
658.0,19.971300,0.018700,0.198500
659.0,19.971400,0.018700,0.198400
660.0,19.971400,0.018700,0.198400
661.0,19.971400,0.018700,0.198400
662.0,19.971500,0.018600,0.198400
