# time step,model 3 true rewards,random true rewards
47441.0,0.010700,0.010500
47442.0,0.010700,0.010500
47443.0,0.010700,0.010500
47444.0,0.010700,0.010500
47445.0,0.010700,0.010500
47446.0,0.010700,0.010500
47447.0,0.010700,0.010500
47448.0,0.010700,0.010500
47449.0,0.010700,0.010500
47450.0,0.010700,0.010500
47451.0,0.010700,0.010500
47452.0,0.010700,0.010500
47453.0,0.010700,0.010500
47454.0,0.010700,0.010500
47455.0,0.010700,0.010500
47456.0,0.010700,0.010500
47457.0,0.010700,0.010500
47458.0,0.010700,0.010500
47459.0,0.010700,0.010500
47460.0,0.010700,0.010500
47461.0,0.010700,0.010500
47462.0,0.010700,0.010500
47463.0,0.010700,0.010500
47464.0,0.010700,0.010500
47465.0,0.010700,0.010500
47466.0,0.010700,0.010500
47467.0,0.010700,0.010500
47468.0,0.010700,0.010500
47469.0,0.010700,0.010500
47470.0,0.010700,0.010500
47471.0,0.010700,0.010500
47472.0,0.010700,0.010500
47473.0,0.010700,0.010500
47474.0,0.010700,0.010500
47475.0,0.010700,0.010500
47476.0,0.010700,0.010500
47477.0,0.010700,0.010500
47478.0,0.010700,0.010500
47479.0,0.010700,0.010500
47480.0,0.010700,0.010500
47481.0,0.010700,0.010500
47482.0,0.010700,0.010500
47483.0,0.010700,0.010500
47484.0,0.010700,0.010500
47485.0,0.010700,0.010500
47486.0,0.010700,0.010500
47487.0,0.010700,0.010500
47488.0,0.010700,0.010500
47489.0,0.010700,0.010500
47490.0,0.010700,0.010500
47491.0,0.010700,0.010500
47492.0,0.010700,0.010500
47493.0,0.010700,0.010500
47494.0,0.010700,0.010500
47495.0,0.010700,0.010500
47496.0,0.010700,0.010500
47497.0,0.010700,0.010500
47498.0,0.010700,0.010500
47499.0,0.010700,0.010500
47500.0,0.010700,0.010500
47501.0,0.010700,0.010500
47502.0,0.010700,0.010500
47503.0,0.010700,0.010500
47504.0,0.010700,0.010500
47505.0,0.010700,0.010500
47506.0,0.010700,0.010500
47507.0,0.010700,0.010500
47508.0,0.010700,0.010500
47509.0,0.010700,0.010500
47510.0,0.010700,0.010500
47511.0,0.010700,0.010500
47512.0,0.010700,0.010500
47513.0,0.010700,0.010500
47514.0,0.010700,0.010500
47515.0,0.010700,0.010500
47516.0,0.010700,0.010500
47517.0,0.010700,0.010500
47518.0,0.010700,0.010500
47519.0,0.010700,0.010500
47520.0,0.010700,0.010500
47521.0,0.010700,0.010500
47522.0,0.010700,0.010500
47523.0,0.010700,0.010500
47524.0,0.010700,0.010500
47525.0,0.010700,0.010500
47526.0,0.010700,0.010500
47527.0,0.010700,0.010500
47528.0,0.010700,0.010500
47529.0,0.010700,0.010500
47530.0,0.010700,0.010500
47531.0,0.010700,0.010500
47532.0,0.010700,0.010500
47533.0,0.010700,0.010500
47534.0,0.010700,0.010500
47535.0,0.010700,0.010500
47536.0,0.010700,0.010500
47537.0,0.010700,0.010500
47538.0,0.010700,0.010500
47539.0,0.010700,0.010500
47540.0,0.010700,0.010500
47541.0,0.010700,0.010500
47542.0,0.010700,0.010500
47543.0,0.010700,0.010500
47544.0,0.010700,0.010500
47545.0,0.010700,0.010500
47546.0,0.010700,0.010500
47547.0,0.010700,0.010500
47548.0,0.010700,0.010500
47549.0,0.010700,0.010500
47550.0,0.010700,0.010500
47551.0,0.010700,0.010500
47552.0,0.010700,0.010500
47553.0,0.010700,0.010500
47554.0,0.010700,0.010500
47555.0,0.010700,0.010500
47556.0,0.010600,0.010500
47557.0,0.010600,0.010500
47558.0,0.010600,0.010500
47559.0,0.010600,0.010500
47560.0,0.010600,0.010500
47561.0,0.010600,0.010500
47562.0,0.010600,0.010500
47563.0,0.010600,0.010500
47564.0,0.010600,0.010500
47565.0,0.010600,0.010500
47566.0,0.010600,0.010500
47567.0,0.010600,0.010500
47568.0,0.010600,0.010500
47569.0,0.010600,0.010500
47570.0,0.010600,0.010500
47571.0,0.010600,0.010500
47572.0,0.010600,0.010500
47573.0,0.010600,0.010500
47574.0,0.010600,0.010500
47575.0,0.010600,0.010500
47576.0,0.010600,0.010500
47577.0,0.010600,0.010500
47578.0,0.010600,0.010500
47579.0,0.010600,0.010500
47580.0,0.010600,0.010500
47581.0,0.010600,0.010500
47582.0,0.010600,0.010500
47583.0,0.010600,0.010500
47584.0,0.010600,0.010500
47585.0,0.010600,0.010500
47586.0,0.010600,0.010500
47587.0,0.010600,0.010500
47588.0,0.010600,0.010500
47589.0,0.010600,0.010500
47590.0,0.010600,0.010500
47591.0,0.010600,0.010500
47592.0,0.010600,0.010500
47593.0,0.010600,0.010500
47594.0,0.010600,0.010500
47595.0,0.010600,0.010500
47596.0,0.010600,0.010500
47597.0,0.010600,0.010500
47598.0,0.010600,0.010500
47599.0,0.010600,0.010500
47600.0,0.010600,0.010500
47601.0,0.010600,0.010500
47602.0,0.010600,0.010500
47603.0,0.010600,0.010500
47604.0,0.010600,0.010500
47605.0,0.010600,0.010500
47606.0,0.010600,0.010500
47607.0,0.010600,0.010500
47608.0,0.010600,0.010500
47609.0,0.010600,0.010500
47610.0,0.010600,0.010500
47611.0,0.010600,0.010500
47612.0,0.010600,0.010500
47613.0,0.010600,0.010500
47614.0,0.010600,0.010500
47615.0,0.010600,0.010500
47616.0,0.010600,0.010500
47617.0,0.010600,0.010500
47618.0,0.010600,0.010500
47619.0,0.010600,0.010500
47620.0,0.010600,0.010500
47621.0,0.010600,0.010500
47622.0,0.010600,0.010500
47623.0,0.010600,0.010500
47624.0,0.010600,0.010500
47625.0,0.010600,0.010500
47626.0,0.010600,0.010500
47627.0,0.010600,0.010500
47628.0,0.010600,0.010500
47629.0,0.010600,0.010500
47630.0,0.010600,0.010500
47631.0,0.010600,0.010500
47632.0,0.010600,0.010500
47633.0,0.010600,0.010500
47634.0,0.010600,0.010500
47635.0,0.010600,0.010500
47636.0,0.010600,0.010500
47637.0,0.010600,0.010500
47638.0,0.010600,0.010500
47639.0,0.010600,0.010500
47640.0,0.010600,0.010500
47641.0,0.010600,0.010500
47642.0,0.010600,0.010500
47643.0,0.010600,0.010500
47644.0,0.010600,0.010500
47645.0,0.010600,0.010500
47646.0,0.010600,0.010500
47647.0,0.010600,0.010500
47648.0,0.010600,0.010500
47649.0,0.010600,0.010500
47650.0,0.010600,0.010500
47651.0,0.010600,0.010500
47652.0,0.010600,0.010500
47653.0,0.010600,0.010500
47654.0,0.010600,0.010500
47655.0,0.010600,0.010500
47656.0,0.010600,0.010500
47657.0,0.010600,0.010500
47658.0,0.010600,0.010500
47659.0,0.010600,0.010500
47660.0,0.010600,0.010500
47661.0,0.010600,0.010500
47662.0,0.010600,0.010500
47663.0,0.010600,0.010500
47664.0,0.010600,0.010500
47665.0,0.010600,0.010500
47666.0,0.010600,0.010500
47667.0,0.010600,0.010500
47668.0,0.010600,0.010500
47669.0,0.010600,0.010500
47670.0,0.010600,0.010500
47671.0,0.010600,0.010500
47672.0,0.010600,0.010500
47673.0,0.010600,0.010500
47674.0,0.010600,0.010500
47675.0,0.010600,0.010500
47676.0,0.010600,0.010500
47677.0,0.010600,0.010500
47678.0,0.010600,0.010500
47679.0,0.010600,0.010500
47680.0,0.010600,0.010500
47681.0,0.010600,0.010500
47682.0,0.010600,0.010500
47683.0,0.010600,0.010500
47684.0,0.010600,0.010500
47685.0,0.010600,0.010500
47686.0,0.010600,0.010500
47687.0,0.010600,0.010500
47688.0,0.010600,0.010500
47689.0,0.010600,0.010500
47690.0,0.010600,0.010500
47691.0,0.010600,0.010500
47692.0,0.010600,0.010500
47693.0,0.010600,0.010500
47694.0,0.010600,0.010500
47695.0,0.010600,0.010500
47696.0,0.010600,0.010500
47697.0,0.010600,0.010500
47698.0,0.010600,0.010500
47699.0,0.010600,0.010500
47700.0,0.010600,0.010500
47701.0,0.010600,0.010500
47702.0,0.010600,0.010500
47703.0,0.010600,0.010500
47704.0,0.010600,0.010500
47705.0,0.010600,0.010500
47706.0,0.010600,0.010500
47707.0,0.010600,0.010500
47708.0,0.010600,0.010500
47709.0,0.010600,0.010500
47710.0,0.010600,0.010500
47711.0,0.010600,0.010500
47712.0,0.010600,0.010500
47713.0,0.010600,0.010500
47714.0,0.010600,0.010500
47715.0,0.010600,0.010500
47716.0,0.010600,0.010500
47717.0,0.010600,0.010500
47718.0,0.010600,0.010500
47719.0,0.010600,0.010500
47720.0,0.010600,0.010500
47721.0,0.010600,0.010500
47722.0,0.010600,0.010500
47723.0,0.010600,0.010500
47724.0,0.010600,0.010500
47725.0,0.010600,0.010500
47726.0,0.010600,0.010500
47727.0,0.010600,0.010500
47728.0,0.010600,0.010500
47729.0,0.010600,0.010500
47730.0,0.010600,0.010500
47731.0,0.010600,0.010500
47732.0,0.010600,0.010500
47733.0,0.010600,0.010500
47734.0,0.010600,0.010500
47735.0,0.010600,0.010500
47736.0,0.010600,0.010500
47737.0,0.010600,0.010500
47738.0,0.010600,0.010500
47739.0,0.010600,0.010500
47740.0,0.010600,0.010500
47741.0,0.010600,0.010500
47742.0,0.010600,0.010500
47743.0,0.010600,0.010500
47744.0,0.010600,0.010500
47745.0,0.010600,0.010500
47746.0,0.010600,0.010500
47747.0,0.010600,0.010500
47748.0,0.010600,0.010500
47749.0,0.010600,0.010500
47750.0,0.010600,0.010500
47751.0,0.010600,0.010500
47752.0,0.010600,0.010500
47753.0,0.010600,0.010500
47754.0,0.010600,0.010500
47755.0,0.010600,0.010500
47756.0,0.010600,0.010500
47757.0,0.010600,0.010500
47758.0,0.010600,0.010500
47759.0,0.010600,0.010500
47760.0,0.010600,0.010500
47761.0,0.010600,0.010500
47762.0,0.010600,0.010500
47763.0,0.010600,0.010500
47764.0,0.010600,0.010500
47765.0,0.010600,0.010500
47766.0,0.010600,0.010500
47767.0,0.010600,0.010500
47768.0,0.010600,0.010500
47769.0,0.010600,0.010500
47770.0,0.010600,0.010500
47771.0,0.010600,0.010500
47772.0,0.010600,0.010500
47773.0,0.010600,0.010500
47774.0,0.010600,0.010500
47775.0,0.010600,0.010500
47776.0,0.010600,0.010500
47777.0,0.010600,0.010500
47778.0,0.010600,0.010500
47779.0,0.010600,0.010500
47780.0,0.010600,0.010500
47781.0,0.010600,0.010500
47782.0,0.010600,0.010500
47783.0,0.010600,0.010500
47784.0,0.010600,0.010500
47785.0,0.010600,0.010500
47786.0,0.010600,0.010500
47787.0,0.010600,0.010500
47788.0,0.010600,0.010500
47789.0,0.010600,0.010500
47790.0,0.010600,0.010500
47791.0,0.010600,0.010500
47792.0,0.010600,0.010500
47793.0,0.010600,0.010500
47794.0,0.010600,0.010500
47795.0,0.010600,0.010500
47796.0,0.010600,0.010500
47797.0,0.010600,0.010500
47798.0,0.010600,0.010500
47799.0,0.010600,0.010500
47800.0,0.010600,0.010500
47801.0,0.010600,0.010500
47802.0,0.010600,0.010500
47803.0,0.010600,0.010500
47804.0,0.010600,0.010500
47805.0,0.010600,0.010500
47806.0,0.010600,0.010500
47807.0,0.010600,0.010500
47808.0,0.010600,0.010500
47809.0,0.010600,0.010500
47810.0,0.010600,0.010500
47811.0,0.010600,0.010500
47812.0,0.010600,0.010500
47813.0,0.010600,0.010500
47814.0,0.010600,0.010500
47815.0,0.010600,0.010500
47816.0,0.010600,0.010500
47817.0,0.010600,0.010500
47818.0,0.010600,0.010500
47819.0,0.010600,0.010500
47820.0,0.010600,0.010500
47821.0,0.010600,0.010500
47822.0,0.010600,0.010500
47823.0,0.010600,0.010500
47824.0,0.010600,0.010500
47825.0,0.010600,0.010500
47826.0,0.010600,0.010500
47827.0,0.010600,0.010500
47828.0,0.010600,0.010500
47829.0,0.010600,0.010500
47830.0,0.010600,0.010500
47831.0,0.010600,0.010500
47832.0,0.010600,0.010500
47833.0,0.010600,0.010500
47834.0,0.010600,0.010500
47835.0,0.010600,0.010500
47836.0,0.010600,0.010500
47837.0,0.010600,0.010500
47838.0,0.010600,0.010500
47839.0,0.010600,0.010500
47840.0,0.010600,0.010500
47841.0,0.010600,0.010500
47842.0,0.010600,0.010500
47843.0,0.010600,0.010500
47844.0,0.010600,0.010500
47845.0,0.010600,0.010500
47846.0,0.010600,0.010500
47847.0,0.010600,0.010400
47848.0,0.010600,0.010400
47849.0,0.010600,0.010400
47850.0,0.010600,0.010400
47851.0,0.010600,0.010400
47852.0,0.010600,0.010400
47853.0,0.010600,0.010400
47854.0,0.010600,0.010400
47855.0,0.010600,0.010400
47856.0,0.010600,0.010400
47857.0,0.010600,0.010400
47858.0,0.010600,0.010400
47859.0,0.010600,0.010400
47860.0,0.010600,0.010400
47861.0,0.010600,0.010400
47862.0,0.010600,0.010400
47863.0,0.010600,0.010400
47864.0,0.010600,0.010400
47865.0,0.010600,0.010400
47866.0,0.010600,0.010400
47867.0,0.010600,0.010400
47868.0,0.010600,0.010400
47869.0,0.010600,0.010400
47870.0,0.010600,0.010400
47871.0,0.010600,0.010400
47872.0,0.010600,0.010400
47873.0,0.010600,0.010400
47874.0,0.010600,0.010400
47875.0,0.010600,0.010400
47876.0,0.010600,0.010400
47877.0,0.010600,0.010400
47878.0,0.010600,0.010400
47879.0,0.010600,0.010400
47880.0,0.010600,0.010400
47881.0,0.010600,0.010400
47882.0,0.010600,0.010400
47883.0,0.010600,0.010400
47884.0,0.010600,0.010400
47885.0,0.010600,0.010400
47886.0,0.010600,0.010400
47887.0,0.010600,0.010400
47888.0,0.010600,0.010400
47889.0,0.010600,0.010400
47890.0,0.010600,0.010400
47891.0,0.010600,0.010400
47892.0,0.010600,0.010400
47893.0,0.010600,0.010400
47894.0,0.010600,0.010400
47895.0,0.010600,0.010400
47896.0,0.010600,0.010400
47897.0,0.010600,0.010400
47898.0,0.010600,0.010400
47899.0,0.010600,0.010400
47900.0,0.010600,0.010400
47901.0,0.010600,0.010400
47902.0,0.010600,0.010400
47903.0,0.010600,0.010400
47904.0,0.010600,0.010400
47905.0,0.010600,0.010400
47906.0,0.010600,0.010400
47907.0,0.010600,0.010400
47908.0,0.010600,0.010400
47909.0,0.010600,0.010400
47910.0,0.010600,0.010400
47911.0,0.010600,0.010400
47912.0,0.010600,0.010400
47913.0,0.010600,0.010400
47914.0,0.010600,0.010400
47915.0,0.010600,0.010400
47916.0,0.010600,0.010400
47917.0,0.010600,0.010400
47918.0,0.010600,0.010400
47919.0,0.010600,0.010400
47920.0,0.010600,0.010400
47921.0,0.010600,0.010400
47922.0,0.010600,0.010400
47923.0,0.010600,0.010400
47924.0,0.010600,0.010400
47925.0,0.010600,0.010400
47926.0,0.010600,0.010400
47927.0,0.010600,0.010400
47928.0,0.010600,0.010400
47929.0,0.010600,0.010400
47930.0,0.010600,0.010400
47931.0,0.010600,0.010400
47932.0,0.010600,0.010400
47933.0,0.010600,0.010400
47934.0,0.010600,0.010400
47935.0,0.010600,0.010400
47936.0,0.010600,0.010400
47937.0,0.010600,0.010400
47938.0,0.010600,0.010400
47939.0,0.010600,0.010400
47940.0,0.010600,0.010400
47941.0,0.010600,0.010400
47942.0,0.010600,0.010400
47943.0,0.010600,0.010400
47944.0,0.010600,0.010400
47945.0,0.010600,0.010400
47946.0,0.010600,0.010400
47947.0,0.010600,0.010400
47948.0,0.010600,0.010400
47949.0,0.010600,0.010400
47950.0,0.010600,0.010400
47951.0,0.010600,0.010400
47952.0,0.010600,0.010400
47953.0,0.010600,0.010400
47954.0,0.010600,0.010400
47955.0,0.010600,0.010400
47956.0,0.010600,0.010400
47957.0,0.010600,0.010400
47958.0,0.010600,0.010400
47959.0,0.010600,0.010400
47960.0,0.010600,0.010400
47961.0,0.010600,0.010400
47962.0,0.010600,0.010400
47963.0,0.010600,0.010400
47964.0,0.010600,0.010400
47965.0,0.010600,0.010400
47966.0,0.010600,0.010400
47967.0,0.010600,0.010400
47968.0,0.010600,0.010400
47969.0,0.010600,0.010400
47970.0,0.010600,0.010400
47971.0,0.010600,0.010400
47972.0,0.010600,0.010400
47973.0,0.010600,0.010400
47974.0,0.010600,0.010400
47975.0,0.010600,0.010400
47976.0,0.010600,0.010400
47977.0,0.010600,0.010400
47978.0,0.010600,0.010400
47979.0,0.010600,0.010400
47980.0,0.010600,0.010400
47981.0,0.010600,0.010400
47982.0,0.010600,0.010400
47983.0,0.010600,0.010400
47984.0,0.010600,0.010400
47985.0,0.010600,0.010400
47986.0,0.010600,0.010400
47987.0,0.010600,0.010400
47988.0,0.010600,0.010400
47989.0,0.010600,0.010400
47990.0,0.010600,0.010400
47991.0,0.010600,0.010400
47992.0,0.010600,0.010400
47993.0,0.010600,0.010400
47994.0,0.010600,0.010400
47995.0,0.010600,0.010400
47996.0,0.010600,0.010400
47997.0,0.010600,0.010400
47998.0,0.010600,0.010400
47999.0,0.010600,0.010400
48000.0,0.010600,0.010400
48001.0,0.010600,0.010400
48002.0,0.010600,0.010400
48003.0,0.010600,0.010400
48004.0,0.010600,0.010400
48005.0,0.010600,0.010400
48006.0,0.010600,0.010400
48007.0,0.010500,0.010400
48008.0,0.010500,0.010400
48009.0,0.010500,0.010400
48010.0,0.010500,0.010400
48011.0,0.010500,0.010400
48012.0,0.010500,0.010400
48013.0,0.010500,0.010400
48014.0,0.010500,0.010400
48015.0,0.010500,0.010400
48016.0,0.010500,0.010400
48017.0,0.010500,0.010400
48018.0,0.010500,0.010400
48019.0,0.010500,0.010400
48020.0,0.010500,0.010400
48021.0,0.010500,0.010400
48022.0,0.010500,0.010400
48023.0,0.010500,0.010400
48024.0,0.010500,0.010400
48025.0,0.010500,0.010400
48026.0,0.010500,0.010400
48027.0,0.010500,0.010400
48028.0,0.010500,0.010400
48029.0,0.010500,0.010400
48030.0,0.010500,0.010400
48031.0,0.010500,0.010400
48032.0,0.010500,0.010400
48033.0,0.010500,0.010400
48034.0,0.010500,0.010400
48035.0,0.010500,0.010400
48036.0,0.010500,0.010400
48037.0,0.010500,0.010400
48038.0,0.010500,0.010400
48039.0,0.010500,0.010400
48040.0,0.010500,0.010400
48041.0,0.010500,0.010400
48042.0,0.010500,0.010400
48043.0,0.010500,0.010400
48044.0,0.010500,0.010400
48045.0,0.010500,0.010400
48046.0,0.010500,0.010400
48047.0,0.010500,0.010400
48048.0,0.010500,0.010400
48049.0,0.010500,0.010400
48050.0,0.010500,0.010400
48051.0,0.010500,0.010400
48052.0,0.010500,0.010400
48053.0,0.010500,0.010400
48054.0,0.010500,0.010400
48055.0,0.010500,0.010400
48056.0,0.010500,0.010400
48057.0,0.010500,0.010400
48058.0,0.010500,0.010400
48059.0,0.010500,0.010400
48060.0,0.010500,0.010400
48061.0,0.010500,0.010400
48062.0,0.010500,0.010400
48063.0,0.010500,0.010400
48064.0,0.010500,0.010400
48065.0,0.010500,0.010400
48066.0,0.010500,0.010400
48067.0,0.010500,0.010400
48068.0,0.010500,0.010400
48069.0,0.010500,0.010400
48070.0,0.010500,0.010400
48071.0,0.010500,0.010400
48072.0,0.010500,0.010400
48073.0,0.010500,0.010400
48074.0,0.010500,0.010400
48075.0,0.010500,0.010400
48076.0,0.010500,0.010400
48077.0,0.010500,0.010400
48078.0,0.010500,0.010400
48079.0,0.010500,0.010400
48080.0,0.010500,0.010400
48081.0,0.010500,0.010400
48082.0,0.010500,0.010400
48083.0,0.010500,0.010400
48084.0,0.010500,0.010400
48085.0,0.010500,0.010400
48086.0,0.010500,0.010400
48087.0,0.010500,0.010400
48088.0,0.010500,0.010400
48089.0,0.010500,0.010400
48090.0,0.010500,0.010400
48091.0,0.010500,0.010400
48092.0,0.010500,0.010400
48093.0,0.010500,0.010400
48094.0,0.010500,0.010400
48095.0,0.010500,0.010400
48096.0,0.010500,0.010400
48097.0,0.010500,0.010400
48098.0,0.010500,0.010400
48099.0,0.010500,0.010400
48100.0,0.010500,0.010400
48101.0,0.010500,0.010400
48102.0,0.010500,0.010400
48103.0,0.010500,0.010400
48104.0,0.010500,0.010400
48105.0,0.010500,0.010400
48106.0,0.010500,0.010400
48107.0,0.010500,0.010400
48108.0,0.010500,0.010400
48109.0,0.010500,0.010400
48110.0,0.010500,0.010400
48111.0,0.010500,0.010400
48112.0,0.010500,0.010400
48113.0,0.010500,0.010400
48114.0,0.010500,0.010400
48115.0,0.010500,0.010400
48116.0,0.010500,0.010400
48117.0,0.010500,0.010400
48118.0,0.010500,0.010400
48119.0,0.010500,0.010400
48120.0,0.010500,0.010400
48121.0,0.010500,0.010400
48122.0,0.010500,0.010400
48123.0,0.010500,0.010400
48124.0,0.010500,0.010400
48125.0,0.010500,0.010400
48126.0,0.010500,0.010400
48127.0,0.010500,0.010400
48128.0,0.010500,0.010400
48129.0,0.010500,0.010400
48130.0,0.010500,0.010400
48131.0,0.010500,0.010400
48132.0,0.010500,0.010400
48133.0,0.010500,0.010400
48134.0,0.010500,0.010400
48135.0,0.010500,0.010400
48136.0,0.010500,0.010400
48137.0,0.010500,0.010400
48138.0,0.010500,0.010400
48139.0,0.010500,0.010400
48140.0,0.010500,0.010400
48141.0,0.010500,0.010400
48142.0,0.010500,0.010400
48143.0,0.010500,0.010400
48144.0,0.010500,0.010400
48145.0,0.010500,0.010400
48146.0,0.010500,0.010400
48147.0,0.010500,0.010400
48148.0,0.010500,0.010400
48149.0,0.010500,0.010400
48150.0,0.010500,0.010400
48151.0,0.010500,0.010400
48152.0,0.010500,0.010400
48153.0,0.010500,0.010400
48154.0,0.010500,0.010400
48155.0,0.010500,0.010400
48156.0,0.010500,0.010400
48157.0,0.010500,0.010400
48158.0,0.010500,0.010400
48159.0,0.010500,0.010400
48160.0,0.010500,0.010400
48161.0,0.010500,0.010400
48162.0,0.010500,0.010400
48163.0,0.010500,0.010400
48164.0,0.010500,0.010400
48165.0,0.010500,0.010400
48166.0,0.010500,0.010400
48167.0,0.010500,0.010400
48168.0,0.010500,0.010400
48169.0,0.010500,0.010400
48170.0,0.010500,0.010400
48171.0,0.010500,0.010400
48172.0,0.010500,0.010400
48173.0,0.010500,0.010400
48174.0,0.010500,0.010400
48175.0,0.010500,0.010400
48176.0,0.010500,0.010400
48177.0,0.010500,0.010400
48178.0,0.010500,0.010400
48179.0,0.010500,0.010400
48180.0,0.010500,0.010400
48181.0,0.010500,0.010400
48182.0,0.010500,0.010400
48183.0,0.010500,0.010400
48184.0,0.010500,0.010400
48185.0,0.010500,0.010400
48186.0,0.010500,0.010400
48187.0,0.010500,0.010400
48188.0,0.010500,0.010400
48189.0,0.010500,0.010400
48190.0,0.010500,0.010400
48191.0,0.010500,0.010400
48192.0,0.010500,0.010400
48193.0,0.010500,0.010400
48194.0,0.010500,0.010400
48195.0,0.010500,0.010400
48196.0,0.010500,0.010400
48197.0,0.010500,0.010400
48198.0,0.010500,0.010400
48199.0,0.010500,0.010400
48200.0,0.010500,0.010400
48201.0,0.010500,0.010400
48202.0,0.010500,0.010400
48203.0,0.010500,0.010400
48204.0,0.010500,0.010400
48205.0,0.010500,0.010400
48206.0,0.010500,0.010400
48207.0,0.010500,0.010400
48208.0,0.010500,0.010400
48209.0,0.010500,0.010400
48210.0,0.010500,0.010400
48211.0,0.010500,0.010400
48212.0,0.010500,0.010400
48213.0,0.010500,0.010400
48214.0,0.010500,0.010400
48215.0,0.010500,0.010400
48216.0,0.010500,0.010400
48217.0,0.010500,0.010400
48218.0,0.010500,0.010400
48219.0,0.010500,0.010400
48220.0,0.010500,0.010400
48221.0,0.010500,0.010400
48222.0,0.010500,0.010400
48223.0,0.010500,0.010400
48224.0,0.010500,0.010400
48225.0,0.010500,0.010400
48226.0,0.010500,0.010400
48227.0,0.010500,0.010400
48228.0,0.010500,0.010400
48229.0,0.010500,0.010400
48230.0,0.010500,0.010400
48231.0,0.010500,0.010400
48232.0,0.010500,0.010400
48233.0,0.010500,0.010400
48234.0,0.010500,0.010400
48235.0,0.010500,0.010400
48236.0,0.010500,0.010400
48237.0,0.010500,0.010400
48238.0,0.010500,0.010400
48239.0,0.010500,0.010400
48240.0,0.010500,0.010400
48241.0,0.010500,0.010400
48242.0,0.010500,0.010400
48243.0,0.010500,0.010400
48244.0,0.010500,0.010400
48245.0,0.010500,0.010400
48246.0,0.010500,0.010400
48247.0,0.010500,0.010400
48248.0,0.010500,0.010400
48249.0,0.010500,0.010400
48250.0,0.010500,0.010400
48251.0,0.010500,0.010400
48252.0,0.010500,0.010400
48253.0,0.010500,0.010400
48254.0,0.010500,0.010400
48255.0,0.010500,0.010400
48256.0,0.010500,0.010400
48257.0,0.010500,0.010400
48258.0,0.010500,0.010400
48259.0,0.010500,0.010400
48260.0,0.010500,0.010400
48261.0,0.010500,0.010400
48262.0,0.010500,0.010400
48263.0,0.010500,0.010400
48264.0,0.010500,0.010400
48265.0,0.010500,0.010400
48266.0,0.010500,0.010400
48267.0,0.010500,0.010400
48268.0,0.010500,0.010400
48269.0,0.010500,0.010400
48270.0,0.010500,0.010400
48271.0,0.010500,0.010400
48272.0,0.010500,0.010400
48273.0,0.010500,0.010400
48274.0,0.010500,0.010400
48275.0,0.010500,0.010400
48276.0,0.010500,0.010400
48277.0,0.010500,0.010400
48278.0,0.010500,0.010400
48279.0,0.010500,0.010400
48280.0,0.010500,0.010400
48281.0,0.010500,0.010400
48282.0,0.010500,0.010400
48283.0,0.010500,0.010400
48284.0,0.010500,0.010400
48285.0,0.010500,0.010400
48286.0,0.010500,0.010400
48287.0,0.010500,0.010400
48288.0,0.010500,0.010400
48289.0,0.010500,0.010400
48290.0,0.010500,0.010400
48291.0,0.010500,0.010400
48292.0,0.010500,0.010400
48293.0,0.010500,0.010400
48294.0,0.010500,0.010400
48295.0,0.010500,0.010400
48296.0,0.010500,0.010400
48297.0,0.010500,0.010400
48298.0,0.010500,0.010400
48299.0,0.010500,0.010400
48300.0,0.010500,0.010400
48301.0,0.010500,0.010400
48302.0,0.010500,0.010400
48303.0,0.010500,0.010400
48304.0,0.010500,0.010400
48305.0,0.010500,0.010400
48306.0,0.010500,0.010400
48307.0,0.010500,0.010400
48308.0,0.010500,0.010400
48309.0,0.010500,0.010400
48310.0,0.010500,0.010300
48311.0,0.010500,0.010300
48312.0,0.010500,0.010300
48313.0,0.010500,0.010300
48314.0,0.010500,0.010300
48315.0,0.010500,0.010300
48316.0,0.010500,0.010300
48317.0,0.010500,0.010300
48318.0,0.010500,0.010300
48319.0,0.010500,0.010300
48320.0,0.010500,0.010300
48321.0,0.010500,0.010300
48322.0,0.010500,0.010300
48323.0,0.010500,0.010300
48324.0,0.010500,0.010300
48325.0,0.010500,0.010300
48326.0,0.010500,0.010300
48327.0,0.010500,0.010300
48328.0,0.010500,0.010300
48329.0,0.010500,0.010300
48330.0,0.010500,0.010300
48331.0,0.010500,0.010300
48332.0,0.010500,0.010300
48333.0,0.010500,0.010300
48334.0,0.010500,0.010300
48335.0,0.010500,0.010300
48336.0,0.010500,0.010300
48337.0,0.010500,0.010300
48338.0,0.010500,0.010300
48339.0,0.010500,0.010300
48340.0,0.010500,0.010300
48341.0,0.010500,0.010300
48342.0,0.010500,0.010300
48343.0,0.010500,0.010300
48344.0,0.010500,0.010300
48345.0,0.010500,0.010300
48346.0,0.010500,0.010300
48347.0,0.010500,0.010300
48348.0,0.010500,0.010300
48349.0,0.010500,0.010300
48350.0,0.010500,0.010300
48351.0,0.010500,0.010300
48352.0,0.010500,0.010300
48353.0,0.010500,0.010300
48354.0,0.010500,0.010300
48355.0,0.010500,0.010300
48356.0,0.010500,0.010300
48357.0,0.010500,0.010300
48358.0,0.010500,0.010300
48359.0,0.010500,0.010300
48360.0,0.010500,0.010300
48361.0,0.010500,0.010300
48362.0,0.010500,0.010300
48363.0,0.010500,0.010300
48364.0,0.010500,0.010300
48365.0,0.010500,0.010300
48366.0,0.010500,0.010300
48367.0,0.010500,0.010300
48368.0,0.010500,0.010300
48369.0,0.010500,0.010300
48370.0,0.010500,0.010300
48371.0,0.010500,0.010300
48372.0,0.010500,0.010300
