# time step,ucb true rewards,random true rewards
45225.0,0.011100,0.009500
45226.0,0.011100,0.009500
45227.0,0.011100,0.009500
45228.0,0.011100,0.009500
45229.0,0.011100,0.009500
45230.0,0.011100,0.009500
45231.0,0.011100,0.009500
45232.0,0.011100,0.009500
45233.0,0.011100,0.009500
45234.0,0.011100,0.009500
45235.0,0.011100,0.009500
45236.0,0.011100,0.009500
45237.0,0.011100,0.009500
45238.0,0.011100,0.009500
45239.0,0.011100,0.009500
45240.0,0.011100,0.009500
45241.0,0.011100,0.009500
45242.0,0.011100,0.009500
45243.0,0.011100,0.009500
45244.0,0.011100,0.009500
45245.0,0.011100,0.009500
45246.0,0.011100,0.009500
45247.0,0.011100,0.009500
45248.0,0.011100,0.009500
45249.0,0.011000,0.009500
45250.0,0.011000,0.009500
45251.0,0.011000,0.009500
45252.0,0.011000,0.009500
45253.0,0.011000,0.009500
45254.0,0.011000,0.009500
45255.0,0.011000,0.009500
45256.0,0.011000,0.009500
45257.0,0.011000,0.009500
45258.0,0.011000,0.009500
45259.0,0.011000,0.009500
45260.0,0.011000,0.009500
45261.0,0.011000,0.009500
45262.0,0.011000,0.009500
45263.0,0.011000,0.009500
45264.0,0.011000,0.009500
45265.0,0.011000,0.009500
45266.0,0.011000,0.009500
45267.0,0.011000,0.009500
45268.0,0.011000,0.009500
45269.0,0.011000,0.009500
45270.0,0.011000,0.009500
45271.0,0.011000,0.009500
45272.0,0.011000,0.009500
45273.0,0.011000,0.009500
45274.0,0.011000,0.009500
45275.0,0.011000,0.009500
45276.0,0.011000,0.009500
45277.0,0.011000,0.009500
45278.0,0.011000,0.009500
45279.0,0.011000,0.009500
45280.0,0.011000,0.009500
45281.0,0.011000,0.009500
45282.0,0.011000,0.009500
45283.0,0.011000,0.009500
45284.0,0.011000,0.009500
45285.0,0.011000,0.009500
45286.0,0.011000,0.009500
45287.0,0.011000,0.009500
45288.0,0.011000,0.009500
45289.0,0.011000,0.009500
45290.0,0.011000,0.009500
45291.0,0.011000,0.009500
45292.0,0.011000,0.009500
45293.0,0.011000,0.009500
45294.0,0.011000,0.009500
45295.0,0.011000,0.009500
45296.0,0.011000,0.009500
45297.0,0.011000,0.009500
45298.0,0.011000,0.009500
45299.0,0.011000,0.009500
45300.0,0.011000,0.009500
45301.0,0.011000,0.009500
45302.0,0.011000,0.009500
45303.0,0.011000,0.009500
45304.0,0.011000,0.009500
45305.0,0.011000,0.009500
45306.0,0.011000,0.009500
45307.0,0.011000,0.009500
45308.0,0.011000,0.009500
45309.0,0.011000,0.009500
45310.0,0.011000,0.009500
45311.0,0.011000,0.009500
45312.0,0.011000,0.009500
45313.0,0.011000,0.009500
45314.0,0.011000,0.009500
45315.0,0.011000,0.009500
45316.0,0.011000,0.009500
45317.0,0.011000,0.009500
45318.0,0.011000,0.009500
45319.0,0.011000,0.009500
45320.0,0.011000,0.009500
45321.0,0.011000,0.009500
45322.0,0.011000,0.009500
45323.0,0.011000,0.009500
45324.0,0.011000,0.009500
45325.0,0.011000,0.009500
45326.0,0.011000,0.009500
45327.0,0.011000,0.009500
45328.0,0.011000,0.009500
45329.0,0.011000,0.009500
45330.0,0.011000,0.009500
45331.0,0.011000,0.009500
45332.0,0.011000,0.009500
45333.0,0.011000,0.009500
45334.0,0.011000,0.009500
45335.0,0.011000,0.009500
45336.0,0.011000,0.009500
45337.0,0.011000,0.009500
45338.0,0.011000,0.009500
45339.0,0.011000,0.009500
45340.0,0.011000,0.009500
45341.0,0.011000,0.009500
45342.0,0.011000,0.009500
45343.0,0.011000,0.009500
45344.0,0.011000,0.009500
45345.0,0.011000,0.009500
45346.0,0.011000,0.009500
45347.0,0.011000,0.009500
45348.0,0.011000,0.009500
45349.0,0.011000,0.009500
45350.0,0.011000,0.009500
45351.0,0.011000,0.009500
45352.0,0.011000,0.009500
45353.0,0.011000,0.009500
45354.0,0.011000,0.009500
45355.0,0.011000,0.009500
45356.0,0.011000,0.009500
45357.0,0.011000,0.009500
45358.0,0.011000,0.009500
45359.0,0.011000,0.009500
45360.0,0.011000,0.009500
45361.0,0.011000,0.009500
45362.0,0.011000,0.009500
45363.0,0.011000,0.009500
45364.0,0.011000,0.009500
45365.0,0.011000,0.009500
45366.0,0.011000,0.009500
45367.0,0.011000,0.009500
45368.0,0.011000,0.009500
45369.0,0.011000,0.009500
45370.0,0.011000,0.009500
45371.0,0.011000,0.009500
45372.0,0.011000,0.009500
45373.0,0.011000,0.009500
45374.0,0.011000,0.009500
45375.0,0.011000,0.009500
45376.0,0.011000,0.009500
45377.0,0.011000,0.009500
45378.0,0.011000,0.009500
45379.0,0.011000,0.009500
45380.0,0.011000,0.009500
45381.0,0.011000,0.009500
45382.0,0.011000,0.009500
45383.0,0.011000,0.009500
45384.0,0.011000,0.009500
45385.0,0.011000,0.009500
45386.0,0.011000,0.009500
45387.0,0.011000,0.009500
45388.0,0.011000,0.009500
45389.0,0.011000,0.009500
45390.0,0.011000,0.009500
45391.0,0.011000,0.009500
45392.0,0.011000,0.009500
45393.0,0.011000,0.009500
45394.0,0.011000,0.009500
45395.0,0.011000,0.009500
45396.0,0.011000,0.009500
45397.0,0.011000,0.009500
45398.0,0.011000,0.009500
45399.0,0.011000,0.009500
45400.0,0.011000,0.009500
45401.0,0.011000,0.009500
45402.0,0.011000,0.009500
45403.0,0.011000,0.009500
45404.0,0.011000,0.009500
45405.0,0.011000,0.009500
45406.0,0.011000,0.009500
45407.0,0.011000,0.009500
45408.0,0.011000,0.009500
45409.0,0.011000,0.009500
45410.0,0.011000,0.009500
45411.0,0.011000,0.009500
45412.0,0.011000,0.009500
45413.0,0.011000,0.009500
45414.0,0.011000,0.009500
45415.0,0.011000,0.009500
45416.0,0.011000,0.009500
45417.0,0.011000,0.009500
45418.0,0.011000,0.009500
45419.0,0.011000,0.009500
45420.0,0.011000,0.009500
45421.0,0.011000,0.009500
45422.0,0.011000,0.009500
45423.0,0.011000,0.009500
45424.0,0.011000,0.009500
45425.0,0.011000,0.009500
45426.0,0.011000,0.009500
45427.0,0.011000,0.009500
45428.0,0.011000,0.009500
45429.0,0.011000,0.009500
45430.0,0.011000,0.009500
45431.0,0.011000,0.009500
45432.0,0.011000,0.009500
45433.0,0.011000,0.009500
45434.0,0.011000,0.009500
45435.0,0.011000,0.009500
45436.0,0.011000,0.009500
45437.0,0.011000,0.009500
45438.0,0.011000,0.009500
45439.0,0.011000,0.009500
45440.0,0.011000,0.009500
45441.0,0.011000,0.009500
45442.0,0.011000,0.009500
45443.0,0.011000,0.009500
45444.0,0.011000,0.009500
45445.0,0.011000,0.009500
45446.0,0.011000,0.009500
45447.0,0.011000,0.009500
45448.0,0.011000,0.009500
45449.0,0.011000,0.009500
45450.0,0.011000,0.009500
45451.0,0.011000,0.009500
45452.0,0.011000,0.009500
45453.0,0.011000,0.009500
45454.0,0.011000,0.009500
45455.0,0.011000,0.009500
45456.0,0.011000,0.009500
45457.0,0.011000,0.009500
45458.0,0.011000,0.009500
45459.0,0.011000,0.009500
45460.0,0.011000,0.009500
45461.0,0.011000,0.009500
45462.0,0.011000,0.009500
45463.0,0.011000,0.009500
45464.0,0.011000,0.009500
45465.0,0.011000,0.009500
45466.0,0.011000,0.009500
45467.0,0.011000,0.009500
45468.0,0.011000,0.009500
45469.0,0.011000,0.009500
45470.0,0.011000,0.009500
45471.0,0.011000,0.009500
45472.0,0.011000,0.009500
45473.0,0.011000,0.009500
45474.0,0.011000,0.009500
45475.0,0.011000,0.009500
45476.0,0.011000,0.009400
45477.0,0.011000,0.009400
45478.0,0.011000,0.009400
45479.0,0.011000,0.009400
45480.0,0.011000,0.009400
45481.0,0.011000,0.009400
45482.0,0.011000,0.009400
45483.0,0.011000,0.009400
45484.0,0.011000,0.009400
45485.0,0.011000,0.009400
45486.0,0.011000,0.009400
45487.0,0.011000,0.009400
45488.0,0.011000,0.009400
45489.0,0.011000,0.009400
45490.0,0.011000,0.009400
45491.0,0.011000,0.009400
45492.0,0.011000,0.009400
45493.0,0.011000,0.009400
45494.0,0.011000,0.009400
45495.0,0.011000,0.009400
45496.0,0.011000,0.009400
45497.0,0.011000,0.009400
45498.0,0.011000,0.009400
45499.0,0.011000,0.009400
45500.0,0.011000,0.009400
45501.0,0.011000,0.009400
45502.0,0.011000,0.009400
45503.0,0.011000,0.009400
45504.0,0.011000,0.009400
45505.0,0.011000,0.009400
45506.0,0.011000,0.009400
45507.0,0.011000,0.009400
45508.0,0.011000,0.009400
45509.0,0.011000,0.009400
45510.0,0.011000,0.009400
45511.0,0.011000,0.009400
45512.0,0.011000,0.009400
45513.0,0.011000,0.009400
45514.0,0.011000,0.009400
45515.0,0.011000,0.009400
45516.0,0.011000,0.009400
45517.0,0.011000,0.009400
45518.0,0.011000,0.009400
45519.0,0.011000,0.009400
45520.0,0.011000,0.009400
45521.0,0.011000,0.009400
45522.0,0.011000,0.009400
45523.0,0.011000,0.009400
45524.0,0.011000,0.009400
45525.0,0.011000,0.009400
45526.0,0.011000,0.009400
45527.0,0.011000,0.009400
45528.0,0.011000,0.009400
45529.0,0.011000,0.009400
45530.0,0.011000,0.009400
45531.0,0.011000,0.009400
45532.0,0.011000,0.009400
45533.0,0.011000,0.009400
45534.0,0.011000,0.009400
45535.0,0.011000,0.009400
45536.0,0.011000,0.009400
45537.0,0.011000,0.009400
45538.0,0.011000,0.009400
45539.0,0.011000,0.009400
45540.0,0.011000,0.009400
45541.0,0.011000,0.009400
45542.0,0.011000,0.009400
45543.0,0.011000,0.009400
45544.0,0.011000,0.009400
45545.0,0.011000,0.009400
45546.0,0.011000,0.009400
45547.0,0.011000,0.009400
45548.0,0.011000,0.009400
45549.0,0.011000,0.009400
45550.0,0.011000,0.009400
45551.0,0.011000,0.009400
45552.0,0.011000,0.009400
45553.0,0.011000,0.009400
45554.0,0.011000,0.009400
45555.0,0.011000,0.009400
45556.0,0.011000,0.009400
45557.0,0.011000,0.009400
45558.0,0.011000,0.009400
45559.0,0.011000,0.009400
45560.0,0.011000,0.009400
45561.0,0.011000,0.009400
45562.0,0.011000,0.009400
45563.0,0.011000,0.009400
45564.0,0.011000,0.009400
45565.0,0.011000,0.009400
45566.0,0.011000,0.009400
45567.0,0.011000,0.009400
45568.0,0.011000,0.009400
45569.0,0.011000,0.009400
45570.0,0.011000,0.009400
45571.0,0.011000,0.009400
45572.0,0.011000,0.009400
45573.0,0.011000,0.009400
45574.0,0.011000,0.009400
45575.0,0.011000,0.009400
45576.0,0.011000,0.009400
45577.0,0.011000,0.009400
45578.0,0.011000,0.009400
45579.0,0.011000,0.009400
45580.0,0.011000,0.009400
45581.0,0.011000,0.009400
45582.0,0.011000,0.009400
45583.0,0.011000,0.009400
45584.0,0.011000,0.009400
45585.0,0.011000,0.009400
45586.0,0.011000,0.009400
45587.0,0.011000,0.009400
45588.0,0.011000,0.009400
45589.0,0.011000,0.009400
45590.0,0.011000,0.009400
45591.0,0.011000,0.009400
45592.0,0.011000,0.009400
45593.0,0.011000,0.009400
45594.0,0.011000,0.009400
45595.0,0.011000,0.009400
45596.0,0.011000,0.009400
45597.0,0.011000,0.009400
45598.0,0.011000,0.009400
45599.0,0.011000,0.009400
45600.0,0.011000,0.009400
45601.0,0.011000,0.009400
45602.0,0.011000,0.009400
45603.0,0.011000,0.009400
45604.0,0.011000,0.009400
45605.0,0.011000,0.009400
45606.0,0.011000,0.009400
45607.0,0.011000,0.009400
45608.0,0.011000,0.009400
45609.0,0.011000,0.009400
45610.0,0.011000,0.009400
45611.0,0.011000,0.009400
45612.0,0.011000,0.009400
45613.0,0.011000,0.009400
45614.0,0.011000,0.009400
45615.0,0.011000,0.009400
45616.0,0.011000,0.009400
45617.0,0.011000,0.009400
45618.0,0.011000,0.009400
45619.0,0.011000,0.009400
45620.0,0.011000,0.009400
45621.0,0.011000,0.009400
45622.0,0.011000,0.009400
45623.0,0.011000,0.009400
45624.0,0.011000,0.009400
45625.0,0.011000,0.009400
45626.0,0.011000,0.009400
45627.0,0.011000,0.009400
45628.0,0.011000,0.009400
45629.0,0.011000,0.009400
45630.0,0.011000,0.009400
45631.0,0.011000,0.009400
45632.0,0.011000,0.009400
45633.0,0.011000,0.009400
45634.0,0.011000,0.009400
45635.0,0.011000,0.009400
45636.0,0.011000,0.009400
45637.0,0.011000,0.009400
45638.0,0.011000,0.009400
45639.0,0.011000,0.009400
45640.0,0.011000,0.009400
45641.0,0.011000,0.009400
45642.0,0.011000,0.009400
45643.0,0.011000,0.009400
45644.0,0.011000,0.009400
45645.0,0.011000,0.009400
45646.0,0.011000,0.009400
45647.0,0.011000,0.009400
45648.0,0.011000,0.009400
45649.0,0.011000,0.009400
45650.0,0.011000,0.009400
45651.0,0.011000,0.009400
45652.0,0.011000,0.009400
45653.0,0.011000,0.009400
45654.0,0.011000,0.009400
45655.0,0.011000,0.009400
45656.0,0.011000,0.009400
45657.0,0.011000,0.009400
45658.0,0.011000,0.009400
45659.0,0.011000,0.009400
45660.0,0.011000,0.009400
45661.0,0.011000,0.009400
45662.0,0.011000,0.009400
45663.0,0.010900,0.009400
45664.0,0.010900,0.009400
45665.0,0.010900,0.009400
45666.0,0.010900,0.009400
45667.0,0.010900,0.009400
45668.0,0.010900,0.009400
45669.0,0.010900,0.009400
45670.0,0.010900,0.009400
45671.0,0.010900,0.009400
45672.0,0.010900,0.009400
45673.0,0.010900,0.009400
45674.0,0.010900,0.009400
45675.0,0.010900,0.009400
45676.0,0.010900,0.009400
45677.0,0.010900,0.009400
45678.0,0.010900,0.009400
45679.0,0.010900,0.009400
45680.0,0.010900,0.009400
45681.0,0.010900,0.009400
45682.0,0.010900,0.009400
45683.0,0.010900,0.009400
45684.0,0.010900,0.009400
45685.0,0.010900,0.009400
45686.0,0.010900,0.009400
45687.0,0.010900,0.009400
45688.0,0.010900,0.009400
45689.0,0.010900,0.009400
45690.0,0.010900,0.009400
45691.0,0.010900,0.009400
45692.0,0.010900,0.009400
45693.0,0.010900,0.009400
45694.0,0.010900,0.009400
45695.0,0.010900,0.009400
45696.0,0.010900,0.009400
45697.0,0.010900,0.009400
45698.0,0.010900,0.009400
45699.0,0.010900,0.009400
45700.0,0.010900,0.009400
45701.0,0.010900,0.009400
45702.0,0.010900,0.009400
45703.0,0.010900,0.009400
45704.0,0.010900,0.009400
45705.0,0.010900,0.009400
45706.0,0.010900,0.009400
45707.0,0.010900,0.009400
45708.0,0.010900,0.009400
45709.0,0.010900,0.009400
45710.0,0.010900,0.009400
45711.0,0.010900,0.009400
45712.0,0.010900,0.009400
45713.0,0.010900,0.009400
45714.0,0.010900,0.009400
45715.0,0.010900,0.009400
45716.0,0.010900,0.009400
45717.0,0.010900,0.009400
45718.0,0.010900,0.009400
45719.0,0.010900,0.009400
45720.0,0.010900,0.009400
45721.0,0.010900,0.009400
45722.0,0.010900,0.009400
45723.0,0.010900,0.009400
45724.0,0.010900,0.009400
45725.0,0.010900,0.009400
45726.0,0.010900,0.009400
45727.0,0.010900,0.009400
45728.0,0.010900,0.009400
45729.0,0.010900,0.009400
45730.0,0.010900,0.009400
45731.0,0.010900,0.009400
45732.0,0.010900,0.009400
45733.0,0.010900,0.009400
45734.0,0.010900,0.009400
45735.0,0.010900,0.009400
45736.0,0.010900,0.009400
45737.0,0.010900,0.009400
45738.0,0.010900,0.009400
45739.0,0.010900,0.009400
45740.0,0.010900,0.009400
45741.0,0.010900,0.009400
45742.0,0.010900,0.009400
45743.0,0.010900,0.009400
45744.0,0.010900,0.009400
45745.0,0.010900,0.009400
45746.0,0.010900,0.009400
45747.0,0.010900,0.009400
45748.0,0.010900,0.009400
45749.0,0.010900,0.009400
45750.0,0.010900,0.009400
45751.0,0.010900,0.009400
45752.0,0.010900,0.009400
45753.0,0.010900,0.009400
45754.0,0.010900,0.009400
45755.0,0.010900,0.009400
45756.0,0.010900,0.009400
45757.0,0.010900,0.009400
45758.0,0.010900,0.009400
45759.0,0.010900,0.009400
45760.0,0.010900,0.009400
45761.0,0.010900,0.009400
45762.0,0.010900,0.009400
45763.0,0.010900,0.009400
45764.0,0.010900,0.009400
45765.0,0.010900,0.009400
45766.0,0.010900,0.009400
45767.0,0.010900,0.009400
45768.0,0.010900,0.009400
45769.0,0.010900,0.009400
45770.0,0.010900,0.009400
45771.0,0.010900,0.009400
45772.0,0.010900,0.009400
45773.0,0.010900,0.009400
45774.0,0.010900,0.009400
45775.0,0.010900,0.009400
45776.0,0.010900,0.009400
45777.0,0.010900,0.009400
45778.0,0.010900,0.009400
45779.0,0.010900,0.009400
45780.0,0.010900,0.009400
45781.0,0.010900,0.009400
45782.0,0.010900,0.009400
45783.0,0.010900,0.009400
45784.0,0.010900,0.009400
45785.0,0.010900,0.009400
45786.0,0.010900,0.009400
45787.0,0.010900,0.009400
45788.0,0.010900,0.009400
45789.0,0.010900,0.009400
45790.0,0.010900,0.009400
45791.0,0.010900,0.009400
45792.0,0.010900,0.009400
45793.0,0.010900,0.009400
45794.0,0.010900,0.009400
45795.0,0.010900,0.009400
45796.0,0.010900,0.009400
45797.0,0.010900,0.009400
45798.0,0.010900,0.009400
45799.0,0.010900,0.009400
45800.0,0.010900,0.009400
45801.0,0.010900,0.009400
45802.0,0.010900,0.009400
45803.0,0.010900,0.009400
45804.0,0.010900,0.009400
45805.0,0.010900,0.009400
45806.0,0.010900,0.009400
45807.0,0.010900,0.009400
45808.0,0.010900,0.009400
45809.0,0.010900,0.009400
45810.0,0.010900,0.009400
45811.0,0.010900,0.009400
45812.0,0.010900,0.009400
45813.0,0.010900,0.009400
45814.0,0.010900,0.009400
45815.0,0.010900,0.009400
45816.0,0.010900,0.009400
45817.0,0.010900,0.009400
45818.0,0.010900,0.009400
45819.0,0.010900,0.009400
45820.0,0.010900,0.009400
45821.0,0.010900,0.009400
45822.0,0.010900,0.009400
45823.0,0.010900,0.009400
45824.0,0.010900,0.009400
45825.0,0.010900,0.009400
45826.0,0.010900,0.009400
45827.0,0.010900,0.009400
45828.0,0.010900,0.009400
45829.0,0.010900,0.009400
45830.0,0.010900,0.009400
45831.0,0.010900,0.009400
45832.0,0.010900,0.009400
45833.0,0.010900,0.009400
45834.0,0.010900,0.009400
45835.0,0.010900,0.009400
45836.0,0.010900,0.009400
45837.0,0.010900,0.009400
45838.0,0.010900,0.009400
45839.0,0.010900,0.009400
45840.0,0.010900,0.009400
45841.0,0.010900,0.009400
45842.0,0.010900,0.009400
45843.0,0.010900,0.009400
45844.0,0.010900,0.009400
45845.0,0.010900,0.009400
45846.0,0.010900,0.009400
45847.0,0.010900,0.009400
45848.0,0.010900,0.009400
45849.0,0.010900,0.009400
45850.0,0.010900,0.009400
45851.0,0.010900,0.009400
45852.0,0.010900,0.009400
45853.0,0.010900,0.009400
45854.0,0.010900,0.009400
45855.0,0.010900,0.009400
45856.0,0.010900,0.009400
45857.0,0.010900,0.009400
45858.0,0.010900,0.009400
45859.0,0.010900,0.009400
45860.0,0.010900,0.009400
45861.0,0.010900,0.009400
45862.0,0.010900,0.009400
45863.0,0.010900,0.009400
45864.0,0.010900,0.009400
45865.0,0.010900,0.009400
45866.0,0.010900,0.009400
45867.0,0.010900,0.009400
45868.0,0.010900,0.009400
45869.0,0.010900,0.009400
45870.0,0.010900,0.009400
45871.0,0.010900,0.009400
45872.0,0.010900,0.009400
45873.0,0.010900,0.009400
45874.0,0.010900,0.009400
45875.0,0.010900,0.009400
45876.0,0.010900,0.009400
45877.0,0.010900,0.009400
45878.0,0.010900,0.009400
45879.0,0.010900,0.009400
45880.0,0.010900,0.009400
45881.0,0.010900,0.009400
45882.0,0.010900,0.009400
45883.0,0.010900,0.009400
45884.0,0.010900,0.009400
45885.0,0.010900,0.009400
45886.0,0.010900,0.009400
45887.0,0.010900,0.009400
45888.0,0.010900,0.009400
45889.0,0.010900,0.009400
45890.0,0.010900,0.009400
45891.0,0.010900,0.009400
45892.0,0.010900,0.009400
45893.0,0.010900,0.009400
45894.0,0.010900,0.009400
45895.0,0.010900,0.009400
45896.0,0.010900,0.009400
45897.0,0.010900,0.009400
45898.0,0.010900,0.009400
45899.0,0.010900,0.009400
45900.0,0.010900,0.009400
45901.0,0.010900,0.009400
45902.0,0.010900,0.009400
45903.0,0.010900,0.009400
45904.0,0.010900,0.009400
45905.0,0.010900,0.009400
45906.0,0.010900,0.009400
45907.0,0.010900,0.009400
45908.0,0.010900,0.009400
45909.0,0.010900,0.009400
45910.0,0.010900,0.009400
45911.0,0.010900,0.009400
45912.0,0.010900,0.009400
45913.0,0.010900,0.009400
45914.0,0.010900,0.009400
45915.0,0.010900,0.009400
45916.0,0.010900,0.009400
45917.0,0.010900,0.009400
45918.0,0.010900,0.009400
45919.0,0.010900,0.009400
45920.0,0.010900,0.009400
45921.0,0.010900,0.009400
45922.0,0.010900,0.009400
45923.0,0.010900,0.009400
45924.0,0.010900,0.009400
45925.0,0.010900,0.009400
45926.0,0.010900,0.009400
45927.0,0.010900,0.009400
45928.0,0.010900,0.009400
45929.0,0.010900,0.009400
45930.0,0.010900,0.009400
45931.0,0.010900,0.009400
45932.0,0.010900,0.009400
45933.0,0.010900,0.009400
45934.0,0.010900,0.009400
45935.0,0.010900,0.009400
45936.0,0.010900,0.009400
45937.0,0.010900,0.009400
45938.0,0.010900,0.009400
45939.0,0.010900,0.009400
45940.0,0.010900,0.009400
45941.0,0.010900,0.009400
45942.0,0.010900,0.009400
45943.0,0.010900,0.009400
45944.0,0.010900,0.009400
45945.0,0.010900,0.009400
45946.0,0.010900,0.009400
45947.0,0.010900,0.009400
45948.0,0.010900,0.009400
45949.0,0.010900,0.009400
45950.0,0.010900,0.009400
45951.0,0.010900,0.009400
45952.0,0.010900,0.009400
45953.0,0.010900,0.009400
45954.0,0.010900,0.009400
45955.0,0.010900,0.009400
45956.0,0.010900,0.009400
45957.0,0.010900,0.009400
45958.0,0.010900,0.009400
45959.0,0.010900,0.009400
45960.0,0.010900,0.009400
45961.0,0.010900,0.009400
45962.0,0.010900,0.009300
45963.0,0.010900,0.009300
45964.0,0.010900,0.009300
45965.0,0.010900,0.009300
45966.0,0.010900,0.009300
45967.0,0.010900,0.009300
45968.0,0.010900,0.009300
45969.0,0.010900,0.009300
45970.0,0.010900,0.009300
45971.0,0.010900,0.009300
45972.0,0.010900,0.009300
45973.0,0.010900,0.009300
45974.0,0.010900,0.009300
45975.0,0.010900,0.009300
45976.0,0.010900,0.009300
45977.0,0.010900,0.009300
45978.0,0.010900,0.009300
45979.0,0.010900,0.009300
45980.0,0.010900,0.009300
45981.0,0.010900,0.009300
45982.0,0.010900,0.009300
45983.0,0.010900,0.009300
45984.0,0.010900,0.009300
45985.0,0.010900,0.009300
45986.0,0.010900,0.009300
45987.0,0.010900,0.009300
45988.0,0.010900,0.009300
45989.0,0.010900,0.009300
45990.0,0.010900,0.009300
45991.0,0.010900,0.009300
45992.0,0.010900,0.009300
45993.0,0.010900,0.009300
45994.0,0.010900,0.009300
45995.0,0.010900,0.009300
45996.0,0.010900,0.009300
45997.0,0.010900,0.009300
45998.0,0.010900,0.009300
45999.0,0.010900,0.009300
46000.0,0.010900,0.009300
46001.0,0.010900,0.009300
46002.0,0.010900,0.009300
46003.0,0.010900,0.009300
46004.0,0.010900,0.009300
46005.0,0.010900,0.009300
46006.0,0.010900,0.009300
46007.0,0.010900,0.009300
46008.0,0.010900,0.009300
46009.0,0.010900,0.009300
46010.0,0.010900,0.009300
46011.0,0.010900,0.009300
46012.0,0.010900,0.009300
46013.0,0.010900,0.009300
46014.0,0.010900,0.009300
46015.0,0.010900,0.009300
46016.0,0.010900,0.009300
46017.0,0.010900,0.009300
46018.0,0.010900,0.009300
46019.0,0.010900,0.009300
46020.0,0.010900,0.009300
46021.0,0.010900,0.009300
46022.0,0.010900,0.009300
46023.0,0.010900,0.009300
46024.0,0.010900,0.009300
46025.0,0.010900,0.009300
46026.0,0.010900,0.009300
46027.0,0.010900,0.009300
46028.0,0.010900,0.009300
46029.0,0.010900,0.009300
46030.0,0.010900,0.009300
46031.0,0.010900,0.009300
46032.0,0.010900,0.009300
46033.0,0.010900,0.009300
46034.0,0.010900,0.009300
46035.0,0.010900,0.009300
46036.0,0.010900,0.009300
46037.0,0.010900,0.009300
46038.0,0.010900,0.009300
46039.0,0.010900,0.009300
46040.0,0.010900,0.009300
46041.0,0.010900,0.009300
46042.0,0.010900,0.009300
46043.0,0.010900,0.009300
46044.0,0.010900,0.009300
46045.0,0.010900,0.009300
46046.0,0.010900,0.009300
46047.0,0.010900,0.009300
46048.0,0.010900,0.009300
46049.0,0.010900,0.009300
46050.0,0.010900,0.009300
46051.0,0.010900,0.009300
46052.0,0.010900,0.009300
46053.0,0.010900,0.009300
46054.0,0.010900,0.009300
46055.0,0.010900,0.009300
46056.0,0.010900,0.009300
46057.0,0.010900,0.009300
46058.0,0.010900,0.009300
46059.0,0.010900,0.009300
46060.0,0.010900,0.009300
46061.0,0.010900,0.009300
46062.0,0.010900,0.009300
46063.0,0.010900,0.009300
46064.0,0.010900,0.009300
46065.0,0.010900,0.009300
46066.0,0.010900,0.009300
46067.0,0.010900,0.009300
46068.0,0.010900,0.009300
46069.0,0.010900,0.009300
46070.0,0.010900,0.009300
46071.0,0.010900,0.009300
46072.0,0.010900,0.009300
46073.0,0.010900,0.009300
46074.0,0.010900,0.009300
46075.0,0.010900,0.009300
46076.0,0.010900,0.009300
46077.0,0.010900,0.009300
46078.0,0.010900,0.009300
46079.0,0.010900,0.009300
46080.0,0.010900,0.009300
46081.0,0.010900,0.009300
46082.0,0.010900,0.009300
46083.0,0.010800,0.009300
46084.0,0.010800,0.009300
46085.0,0.010800,0.009300
46086.0,0.010800,0.009300
46087.0,0.010800,0.009300
46088.0,0.010800,0.009300
46089.0,0.010800,0.009300
46090.0,0.010800,0.009300
46091.0,0.010800,0.009300
46092.0,0.010800,0.009300
46093.0,0.010800,0.009300
46094.0,0.010800,0.009300
46095.0,0.010800,0.009300
46096.0,0.010800,0.009300
46097.0,0.010800,0.009300
46098.0,0.010800,0.009300
46099.0,0.010800,0.009300
46100.0,0.010800,0.009300
46101.0,0.010800,0.009300
46102.0,0.010800,0.009300
46103.0,0.010800,0.009300
46104.0,0.010800,0.009300
46105.0,0.010800,0.009300
46106.0,0.010800,0.009300
46107.0,0.010800,0.009300
46108.0,0.010800,0.009300
46109.0,0.010800,0.009300
46110.0,0.010800,0.009300
46111.0,0.010800,0.009300
46112.0,0.010800,0.009300
46113.0,0.010800,0.009300
46114.0,0.010800,0.009300
46115.0,0.010800,0.009300
46116.0,0.010800,0.009300
46117.0,0.010800,0.009300
46118.0,0.010800,0.009300
46119.0,0.010800,0.009300
46120.0,0.010800,0.009300
46121.0,0.010800,0.009300
46122.0,0.010800,0.009300
46123.0,0.010800,0.009300
46124.0,0.010800,0.009300
46125.0,0.010800,0.009300
46126.0,0.010800,0.009300
46127.0,0.010800,0.009300
46128.0,0.010800,0.009300
46129.0,0.010800,0.009300
46130.0,0.010800,0.009300
46131.0,0.010800,0.009300
46132.0,0.010800,0.009300
46133.0,0.010800,0.009300
46134.0,0.010800,0.009300
46135.0,0.010800,0.009300
46136.0,0.010800,0.009300
46137.0,0.010800,0.009300
46138.0,0.010800,0.009300
46139.0,0.010800,0.009300
46140.0,0.010800,0.009300
46141.0,0.010800,0.009300
46142.0,0.010800,0.009300
46143.0,0.010800,0.009300
46144.0,0.010800,0.009300
46145.0,0.010800,0.009300
46146.0,0.010800,0.009300
46147.0,0.010800,0.009300
46148.0,0.010800,0.009300
46149.0,0.010800,0.009300
46150.0,0.010800,0.009300
46151.0,0.010800,0.009300
46152.0,0.010800,0.009300
46153.0,0.010800,0.009300
46154.0,0.010800,0.009300
46155.0,0.010800,0.009300
46156.0,0.010800,0.009300
