# time step,reward random diff model 3
1398.0,-0.004600
1399.0,-0.004600
1400.0,-0.004600
1401.0,-0.004600
1402.0,-0.004600
1403.0,-0.004600
1404.0,-0.004600
1405.0,-0.004600
1406.0,-0.004600
1407.0,-0.004600
1408.0,-0.004600
1409.0,-0.004600
1410.0,-0.004600
1411.0,-0.004600
1412.0,-0.004600
1413.0,-0.004600
1414.0,-0.004600
1415.0,-0.004600
1416.0,-0.004600
1417.0,-0.004600
1418.0,-0.004600
1419.0,-0.004600
1420.0,-0.004600
1421.0,-0.004600
1422.0,-0.004500
1423.0,-0.004500
1424.0,-0.004500
1425.0,-0.004500
1426.0,-0.004500
1427.0,-0.004500
1428.0,-0.004500
1429.0,-0.004500
1430.0,-0.004500
1431.0,-0.004500
1432.0,-0.004500
1433.0,-0.004500
1434.0,-0.004500
1435.0,-0.004500
1436.0,-0.004500
1437.0,-0.004500
1438.0,-0.004500
1439.0,-0.004500
1440.0,-0.004500
1441.0,-0.004500
1442.0,-0.004500
1443.0,-0.004500
1444.0,-0.004500
1445.0,-0.004500
1446.0,-0.004500
1447.0,-0.004500
1448.0,-0.004500
1449.0,-0.004500
1450.0,-0.004500
1451.0,-0.004500
1452.0,-0.004500
1453.0,-0.004500
1454.0,-0.004400
1455.0,-0.004400
1456.0,-0.004400
1457.0,-0.004400
1458.0,-0.004400
1459.0,-0.004400
1460.0,-0.004400
1461.0,-0.004400
1462.0,-0.004400
1463.0,-0.004400
1464.0,-0.004400
1465.0,-0.004400
1466.0,-0.004400
1467.0,-0.004400
1468.0,-0.004400
1469.0,-0.004400
1470.0,-0.004400
1471.0,-0.004400
1472.0,-0.004400
1473.0,-0.004400
1474.0,-0.004400
1475.0,-0.004400
1476.0,-0.004400
1477.0,-0.004400
1478.0,-0.004400
1479.0,-0.004400
1480.0,-0.004400
1481.0,-0.004400
1482.0,-0.004400
1483.0,-0.004400
1484.0,-0.004400
1485.0,-0.004400
1486.0,-0.004400
1487.0,-0.004400
1488.0,-0.004300
1489.0,-0.004300
1490.0,-0.004300
1491.0,-0.004300
1492.0,-0.004300
1493.0,-0.004300
1494.0,-0.004300
1495.0,-0.004300
1496.0,-0.004300
1497.0,-0.004300
1498.0,-0.004300
1499.0,-0.004300
1500.0,-0.004300
1501.0,-0.004300
1502.0,-0.004300
1503.0,-0.004300
1504.0,-0.004300
1505.0,-0.004300
1506.0,-0.004300
1507.0,-0.004300
1508.0,-0.004300
1509.0,-0.004300
1510.0,-0.004300
1511.0,-0.004300
1512.0,-0.004300
1513.0,-0.004300
1514.0,-0.004300
1515.0,-0.004300
1516.0,-0.004300
1517.0,-0.004300
1518.0,-0.004300
1519.0,-0.004300
1520.0,-0.004300
1521.0,-0.004300
1522.0,-0.004300
1523.0,-0.004200
1524.0,-0.004200
1525.0,-0.004200
1526.0,-0.004200
1527.0,-0.004200
1528.0,-0.004200
1529.0,-0.004200
1530.0,-0.004200
1531.0,-0.004200
1532.0,-0.004200
1533.0,-0.004200
1534.0,-0.004200
1535.0,-0.004200
1536.0,-0.004200
1537.0,-0.004200
1538.0,-0.004200
1539.0,-0.004200
1540.0,-0.004200
1541.0,-0.004200
1542.0,-0.004200
1543.0,-0.004200
1544.0,-0.004200
1545.0,-0.004200
1546.0,-0.004200
1547.0,-0.004200
1548.0,-0.004200
1549.0,-0.004200
1550.0,-0.004200
1551.0,-0.004200
1552.0,-0.004200
1553.0,-0.004200
1554.0,-0.004200
1555.0,-0.004200
1556.0,-0.004200
1557.0,-0.004200
1558.0,-0.004200
1559.0,-0.004200
1560.0,-0.004100
1561.0,-0.004100
1562.0,-0.004100
1563.0,-0.004100
1564.0,-0.004100
1565.0,-0.004100
1566.0,-0.004100
1567.0,-0.004100
1568.0,-0.004100
1569.0,-0.004100
1570.0,-0.004100
1571.0,-0.004100
1572.0,-0.004100
1573.0,-0.004100
1574.0,-0.004100
1575.0,-0.004100
1576.0,-0.004100
1577.0,-0.004100
1578.0,-0.004100
1579.0,-0.004100
1580.0,-0.004100
1581.0,-0.004100
1582.0,-0.004100
1583.0,-0.004100
1584.0,-0.004100
1585.0,-0.004100
1586.0,-0.004100
1587.0,-0.004100
1588.0,-0.004100
1589.0,-0.004100
1590.0,-0.004100
1591.0,-0.004100
1592.0,-0.004100
1593.0,-0.004100
1594.0,-0.004100
1595.0,-0.004100
1596.0,-0.004100
1597.0,-0.004100
1598.0,-0.004000
1599.0,-0.004000
1600.0,-0.004000
1601.0,-0.004000
1602.0,-0.004000
1603.0,-0.004000
1604.0,-0.004000
1605.0,-0.004000
1606.0,-0.004000
1607.0,-0.004000
1608.0,-0.004000
1609.0,-0.004000
1610.0,-0.004000
1611.0,-0.004000
1612.0,-0.004000
1613.0,-0.004000
1614.0,-0.004000
1615.0,-0.004000
1616.0,-0.004000
1617.0,-0.004000
1618.0,-0.004000
1619.0,-0.004000
1620.0,-0.004000
1621.0,-0.004000
1622.0,-0.004000
1623.0,-0.004000
1624.0,-0.004000
1625.0,-0.004000
1626.0,-0.004000
1627.0,-0.004000
1628.0,-0.004000
1629.0,-0.004000
1630.0,-0.004000
1631.0,-0.004000
1632.0,-0.004000
1633.0,-0.004000
1634.0,-0.004000
1635.0,-0.004000
1636.0,-0.004000
1637.0,-0.004000
1638.0,-0.003900
1639.0,-0.003900
1640.0,-0.003900
1641.0,-0.003900
1642.0,-0.003900
1643.0,-0.003900
1644.0,-0.003900
1645.0,-0.003900
1646.0,-0.003900
1647.0,-0.003900
1648.0,-0.003900
1649.0,-0.003900
1650.0,-0.003900
1651.0,-0.003900
1652.0,-0.003900
1653.0,-0.003900
1654.0,-0.003900
1655.0,-0.003900
1656.0,-0.003900
1657.0,-0.003900
1658.0,-0.003900
1659.0,-0.003900
1660.0,-0.003900
1661.0,-0.003900
1662.0,-0.003900
1663.0,-0.003900
1664.0,-0.003900
1665.0,-0.003900
1666.0,-0.003900
1667.0,-0.003900
1668.0,-0.003900
1669.0,-0.003900
1670.0,-0.003900
1671.0,-0.003900
1672.0,-0.003900
1673.0,-0.003900
1674.0,-0.003900
1675.0,-0.003900
1676.0,-0.003900
1677.0,-0.003900
1678.0,-0.003900
1679.0,-0.003900
1680.0,-0.003900
1681.0,-0.003800
1682.0,-0.003800
1683.0,-0.003800
1684.0,-0.003800
1685.0,-0.003800
1686.0,-0.003800
1687.0,-0.003800
1688.0,-0.003800
1689.0,-0.003800
1690.0,-0.003800
1691.0,-0.003800
1692.0,-0.003800
1693.0,-0.003800
1694.0,-0.003800
1695.0,-0.003800
1696.0,-0.003800
1697.0,-0.003800
1698.0,-0.003800
1699.0,-0.003800
1700.0,-0.003800
1701.0,-0.003800
1702.0,-0.003800
1703.0,-0.003800
1704.0,-0.003800
1705.0,-0.003800
1706.0,-0.003800
1707.0,-0.003800
1708.0,-0.003800
1709.0,-0.003800
1710.0,-0.003800
1711.0,-0.003800
1712.0,-0.003800
1713.0,-0.003800
1714.0,-0.003800
1715.0,-0.003800
1716.0,-0.003800
1717.0,-0.003800
1718.0,-0.003800
1719.0,-0.003800
1720.0,-0.003800
1721.0,-0.003800
1722.0,-0.003800
1723.0,-0.003800
1724.0,-0.003800
1725.0,-0.003800
1726.0,-0.003700
1727.0,-0.003700
1728.0,-0.003700
1729.0,-0.003700
1730.0,-0.003700
1731.0,-0.003700
1732.0,-0.003700
1733.0,-0.003700
1734.0,-0.003700
1735.0,-0.003700
1736.0,-0.003700
1737.0,-0.003700
1738.0,-0.003700
1739.0,-0.003700
1740.0,-0.003700
1741.0,-0.003700
1742.0,-0.003700
1743.0,-0.003700
1744.0,-0.003700
1745.0,-0.003700
1746.0,-0.003700
1747.0,-0.003700
1748.0,-0.003700
1749.0,-0.003700
1750.0,-0.003700
1751.0,-0.003700
1752.0,-0.003700
1753.0,-0.003700
1754.0,-0.003700
1755.0,-0.003700
1756.0,-0.003700
1757.0,-0.003700
1758.0,-0.003700
1759.0,-0.003700
1760.0,-0.003700
1761.0,-0.003700
1762.0,-0.003700
1763.0,-0.003700
1764.0,-0.003700
1765.0,-0.003700
1766.0,-0.003700
1767.0,-0.003700
1768.0,-0.003700
1769.0,-0.003700
1770.0,-0.003700
1771.0,-0.003700
1772.0,-0.003700
1773.0,-0.003600
1774.0,-0.003600
1775.0,-0.003600
1776.0,-0.003600
1777.0,-0.003600
1778.0,-0.003600
1779.0,-0.003600
1780.0,-0.003600
1781.0,-0.003600
1782.0,-0.003600
1783.0,-0.003600
1784.0,-0.003600
1785.0,-0.003600
1786.0,-0.003600
1787.0,-0.003600
1788.0,-0.003600
1789.0,-0.003600
1790.0,-0.003600
1791.0,-0.003600
1792.0,-0.003600
1793.0,-0.003600
1794.0,-0.003600
1795.0,-0.003600
1796.0,-0.003600
1797.0,-0.003600
1798.0,-0.003600
1799.0,-0.003600
1800.0,-0.003600
1801.0,-0.003600
1802.0,-0.003600
1803.0,-0.003600
1804.0,-0.003600
1805.0,-0.003600
1806.0,-0.003600
1807.0,-0.003600
1808.0,-0.003600
1809.0,-0.003600
1810.0,-0.003600
1811.0,-0.003600
1812.0,-0.003600
1813.0,-0.003600
1814.0,-0.003600
1815.0,-0.003600
1816.0,-0.003600
1817.0,-0.003600
1818.0,-0.003600
1819.0,-0.003600
1820.0,-0.003600
1821.0,-0.003600
1822.0,-0.003600
1823.0,-0.003500
1824.0,-0.003500
1825.0,-0.003500
1826.0,-0.003500
1827.0,-0.003500
1828.0,-0.003500
1829.0,-0.003500
1830.0,-0.003500
1831.0,-0.003500
1832.0,-0.003500
1833.0,-0.003500
1834.0,-0.003500
1835.0,-0.003500
1836.0,-0.003500
1837.0,-0.003500
1838.0,-0.003500
1839.0,-0.003500
1840.0,-0.003500
1841.0,-0.003500
1842.0,-0.003500
1843.0,-0.003500
1844.0,-0.003500
1845.0,-0.003500
1846.0,-0.003500
1847.0,-0.003500
1848.0,-0.003500
1849.0,-0.003500
1850.0,-0.003500
1851.0,-0.003500
1852.0,-0.003500
1853.0,-0.003500
1854.0,-0.003500
1855.0,-0.003500
1856.0,-0.003500
1857.0,-0.003500
1858.0,-0.003500
1859.0,-0.003500
1860.0,-0.003500
1861.0,-0.003500
1862.0,-0.003500
1863.0,-0.003500
1864.0,-0.003500
1865.0,-0.003500
1866.0,-0.003500
1867.0,-0.003500
1868.0,-0.003500
1869.0,-0.003500
1870.0,-0.003500
1871.0,-0.003500
1872.0,-0.003500
1873.0,-0.003500
1874.0,-0.003500
1875.0,-0.003500
1876.0,-0.003400
1877.0,-0.003400
1878.0,-0.003400
1879.0,-0.003400
1880.0,-0.003400
1881.0,-0.003400
1882.0,-0.003400
1883.0,-0.003400
1884.0,-0.003400
1885.0,-0.003400
1886.0,-0.003400
1887.0,-0.003400
1888.0,-0.003400
1889.0,-0.003400
1890.0,-0.003400
1891.0,-0.003400
1892.0,-0.003400
1893.0,-0.003400
1894.0,-0.003400
1895.0,-0.003400
1896.0,-0.003400
1897.0,-0.003400
1898.0,-0.003400
1899.0,-0.003400
1900.0,-0.003400
1901.0,-0.003400
1902.0,-0.003400
1903.0,-0.003400
1904.0,-0.003400
1905.0,-0.003400
1906.0,-0.003400
1907.0,-0.003400
1908.0,-0.003400
1909.0,-0.003400
1910.0,-0.003400
1911.0,-0.003400
1912.0,-0.003400
1913.0,-0.003400
1914.0,-0.003400
1915.0,-0.003400
1916.0,-0.003400
1917.0,-0.003400
1918.0,-0.003400
1919.0,-0.003400
1920.0,-0.003400
1921.0,-0.003400
1922.0,-0.003400
1923.0,-0.003400
1924.0,-0.003400
1925.0,-0.003400
1926.0,-0.003400
1927.0,-0.003400
1928.0,-0.003400
1929.0,-0.003400
1930.0,-0.003400
1931.0,-0.003400
1932.0,-0.003300
1933.0,-0.003300
1934.0,-0.003300
1935.0,-0.003300
1936.0,-0.003300
1937.0,-0.003300
1938.0,-0.003300
1939.0,-0.003300
1940.0,-0.003300
1941.0,-0.003300
1942.0,-0.003300
1943.0,-0.003300
1944.0,-0.003300
1945.0,-0.003300
1946.0,-0.003300
1947.0,-0.003300
1948.0,-0.003300
1949.0,-0.003300
1950.0,-0.003300
1951.0,-0.003300
1952.0,-0.003300
1953.0,-0.003300
1954.0,-0.003300
1955.0,-0.003300
1956.0,-0.003300
1957.0,-0.003300
1958.0,-0.003300
1959.0,-0.003300
1960.0,-0.003300
1961.0,-0.003300
1962.0,-0.003300
1963.0,-0.003300
1964.0,-0.003300
1965.0,-0.003300
1966.0,-0.003300
1967.0,-0.003300
1968.0,-0.003300
1969.0,-0.003300
1970.0,-0.003300
1971.0,-0.003300
1972.0,-0.003300
1973.0,-0.003300
1974.0,-0.003300
1975.0,-0.003300
1976.0,-0.003300
1977.0,-0.003300
1978.0,-0.003300
1979.0,-0.003300
1980.0,-0.003300
1981.0,-0.003300
1982.0,-0.003300
1983.0,-0.003300
1984.0,-0.003300
1985.0,-0.003300
1986.0,-0.003300
1987.0,-0.003300
1988.0,-0.003300
1989.0,-0.003300
1990.0,-0.003300
1991.0,-0.003200
1992.0,-0.003200
1993.0,-0.003200
1994.0,-0.003200
1995.0,-0.003200
1996.0,-0.003200
1997.0,-0.003200
1998.0,-0.003200
1999.0,-0.003200
2000.0,-0.003200
2001.0,-0.003200
2002.0,-0.003200
2003.0,-0.003200
2004.0,-0.003200
2005.0,-0.003200
2006.0,-0.003200
2007.0,-0.003200
2008.0,-0.003200
2009.0,-0.003200
2010.0,-0.003200
2011.0,-0.003200
2012.0,-0.003200
2013.0,-0.003200
2014.0,-0.003200
2015.0,-0.003200
2016.0,-0.003200
2017.0,-0.003200
2018.0,-0.003200
2019.0,-0.003200
2020.0,-0.003200
2021.0,-0.003200
2022.0,-0.003200
2023.0,-0.003200
2024.0,-0.003200
2025.0,-0.003200
2026.0,-0.003200
2027.0,-0.003200
2028.0,-0.003200
2029.0,-0.003200
2030.0,-0.003200
2031.0,-0.003200
2032.0,-0.003200
2033.0,-0.003200
2034.0,-0.003200
2035.0,-0.003200
2036.0,-0.003200
2037.0,-0.003200
2038.0,-0.003200
2039.0,-0.003200
2040.0,-0.003200
2041.0,-0.003200
2042.0,-0.003200
2043.0,-0.003200
2044.0,-0.003200
2045.0,-0.003200
2046.0,-0.003200
2047.0,-0.003200
2048.0,-0.003200
2049.0,-0.003200
2050.0,-0.003200
2051.0,-0.003200
2052.0,-0.003200
2053.0,-0.003200
2054.0,-0.003100
2055.0,-0.003100
2056.0,-0.003100
2057.0,-0.003100
2058.0,-0.003100
2059.0,-0.003100
2060.0,-0.003100
2061.0,-0.003100
2062.0,-0.003100
2063.0,-0.003100
2064.0,-0.003100
2065.0,-0.003100
2066.0,-0.003100
2067.0,-0.003100
2068.0,-0.003100
2069.0,-0.003100
2070.0,-0.003100
2071.0,-0.003100
2072.0,-0.003100
2073.0,-0.003100
2074.0,-0.003100
2075.0,-0.003100
2076.0,-0.003100
2077.0,-0.003100
2078.0,-0.003100
2079.0,-0.003100
2080.0,-0.003100
2081.0,-0.003100
2082.0,-0.003100
2083.0,-0.003100
2084.0,-0.003100
2085.0,-0.003100
2086.0,-0.003100
2087.0,-0.003100
2088.0,-0.003100
2089.0,-0.003100
2090.0,-0.003100
2091.0,-0.003100
2092.0,-0.003100
2093.0,-0.003100
2094.0,-0.003100
2095.0,-0.003100
2096.0,-0.003100
2097.0,-0.003100
2098.0,-0.003100
2099.0,-0.003100
2100.0,-0.003100
2101.0,-0.003100
2102.0,-0.003100
2103.0,-0.003100
2104.0,-0.003100
2105.0,-0.003100
2106.0,-0.003100
2107.0,-0.003100
2108.0,-0.003100
2109.0,-0.003100
2110.0,-0.003100
2111.0,-0.003100
2112.0,-0.003100
2113.0,-0.003100
2114.0,-0.003100
2115.0,-0.003100
2116.0,-0.003100
2117.0,-0.003100
2118.0,-0.003100
2119.0,-0.003100
2120.0,-0.003100
2121.0,-0.003100
2122.0,-0.003000
2123.0,-0.003000
2124.0,-0.003000
2125.0,-0.003000
2126.0,-0.003000
2127.0,-0.003000
2128.0,-0.003000
2129.0,-0.003000
2130.0,-0.003000
2131.0,-0.003000
2132.0,-0.003000
2133.0,-0.003000
2134.0,-0.003000
2135.0,-0.003000
2136.0,-0.003000
2137.0,-0.003000
2138.0,-0.003000
2139.0,-0.003000
2140.0,-0.003000
2141.0,-0.003000
2142.0,-0.003000
2143.0,-0.003000
2144.0,-0.003000
2145.0,-0.003000
2146.0,-0.003000
2147.0,-0.003000
2148.0,-0.003000
2149.0,-0.003000
2150.0,-0.003000
2151.0,-0.003000
2152.0,-0.003000
2153.0,-0.003000
2154.0,-0.003000
2155.0,-0.003000
2156.0,-0.003000
2157.0,-0.003000
2158.0,-0.003000
2159.0,-0.003000
2160.0,-0.003000
2161.0,-0.003000
2162.0,-0.003000
2163.0,-0.003000
2164.0,-0.003000
2165.0,-0.003000
2166.0,-0.003000
2167.0,-0.003000
2168.0,-0.003000
2169.0,-0.003000
2170.0,-0.003000
2171.0,-0.003000
2172.0,-0.003000
2173.0,-0.003000
2174.0,-0.003000
2175.0,-0.003000
2176.0,-0.003000
2177.0,-0.003000
2178.0,-0.003000
2179.0,-0.003000
2180.0,-0.003000
2181.0,-0.003000
2182.0,-0.003000
2183.0,-0.003000
2184.0,-0.003000
2185.0,-0.003000
2186.0,-0.003000
2187.0,-0.003000
2188.0,-0.003000
2189.0,-0.003000
2190.0,-0.003000
2191.0,-0.003000
2192.0,-0.003000
2193.0,-0.003000
2194.0,-0.002900
2195.0,-0.002900
2196.0,-0.002900
2197.0,-0.002900
2198.0,-0.002900
2199.0,-0.002900
2200.0,-0.002900
2201.0,-0.002900
2202.0,-0.002900
2203.0,-0.002900
2204.0,-0.002900
2205.0,-0.002900
2206.0,-0.002900
2207.0,-0.002900
2208.0,-0.002900
2209.0,-0.002900
2210.0,-0.002900
2211.0,-0.002900
2212.0,-0.002900
2213.0,-0.002900
2214.0,-0.002900
2215.0,-0.002900
2216.0,-0.002900
2217.0,-0.002900
2218.0,-0.002900
2219.0,-0.002900
2220.0,-0.002900
2221.0,-0.002900
2222.0,-0.002900
2223.0,-0.002900
2224.0,-0.002900
2225.0,-0.002900
2226.0,-0.002900
2227.0,-0.002900
2228.0,-0.002900
2229.0,-0.002900
2230.0,-0.002900
2231.0,-0.002900
2232.0,-0.002900
2233.0,-0.002900
2234.0,-0.002900
2235.0,-0.002900
2236.0,-0.002900
2237.0,-0.002900
2238.0,-0.002900
2239.0,-0.002900
2240.0,-0.002900
2241.0,-0.002900
2242.0,-0.002900
2243.0,-0.002900
2244.0,-0.002900
2245.0,-0.002900
2246.0,-0.002900
2247.0,-0.002900
2248.0,-0.002900
2249.0,-0.002900
2250.0,-0.002900
2251.0,-0.002900
2252.0,-0.002900
2253.0,-0.002900
2254.0,-0.002900
2255.0,-0.002900
2256.0,-0.002900
2257.0,-0.002900
2258.0,-0.002900
2259.0,-0.002900
2260.0,-0.002900
2261.0,-0.002900
2262.0,-0.002900
2263.0,-0.002900
2264.0,-0.002900
2265.0,-0.002900
2266.0,-0.002900
2267.0,-0.002900
2268.0,-0.002900
2269.0,-0.002900
2270.0,-0.002900
2271.0,-0.002800
2272.0,-0.002800
2273.0,-0.002800
2274.0,-0.002800
2275.0,-0.002800
2276.0,-0.002800
2277.0,-0.002800
2278.0,-0.002800
2279.0,-0.002800
2280.0,-0.002800
2281.0,-0.002800
2282.0,-0.002800
2283.0,-0.002800
2284.0,-0.002800
2285.0,-0.002800
2286.0,-0.002800
2287.0,-0.002800
2288.0,-0.002800
2289.0,-0.002800
2290.0,-0.002800
2291.0,-0.002800
2292.0,-0.002800
2293.0,-0.002800
2294.0,-0.002800
2295.0,-0.002800
2296.0,-0.002800
2297.0,-0.002800
2298.0,-0.002800
2299.0,-0.002800
2300.0,-0.002800
2301.0,-0.002800
2302.0,-0.002800
2303.0,-0.002800
2304.0,-0.002800
2305.0,-0.002800
2306.0,-0.002800
2307.0,-0.002800
2308.0,-0.002800
2309.0,-0.002800
2310.0,-0.002800
2311.0,-0.002800
2312.0,-0.002800
2313.0,-0.002800
2314.0,-0.002800
2315.0,-0.002800
2316.0,-0.002800
2317.0,-0.002800
2318.0,-0.002800
2319.0,-0.002800
2320.0,-0.002800
2321.0,-0.002800
2322.0,-0.002800
2323.0,-0.002800
2324.0,-0.002800
2325.0,-0.002800
2326.0,-0.002800
2327.0,-0.002800
2328.0,-0.002800
2329.0,-0.002800
2330.0,-0.002800
2331.0,-0.002800
2332.0,-0.002800
2333.0,-0.002800
2334.0,-0.002800
2335.0,-0.002800
2336.0,-0.002800
2337.0,-0.002800
2338.0,-0.002800
2339.0,-0.002800
2340.0,-0.002800
2341.0,-0.002800
2342.0,-0.002800
2343.0,-0.002800
2344.0,-0.002800
2345.0,-0.002800
2346.0,-0.002800
2347.0,-0.002800
2348.0,-0.002800
2349.0,-0.002800
2350.0,-0.002800
2351.0,-0.002800
2352.0,-0.002800
2353.0,-0.002700
2354.0,-0.002700
2355.0,-0.002700
2356.0,-0.002700
2357.0,-0.002700
2358.0,-0.002700
2359.0,-0.002700
2360.0,-0.002700
2361.0,-0.002700
2362.0,-0.002700
2363.0,-0.002700
2364.0,-0.002700
2365.0,-0.002700
2366.0,-0.002700
2367.0,-0.002700
2368.0,-0.002700
2369.0,-0.002700
2370.0,-0.002700
2371.0,-0.002700
2372.0,-0.002700
2373.0,-0.002700
2374.0,-0.002700
2375.0,-0.002700
2376.0,-0.002700
2377.0,-0.002700
2378.0,-0.002700
2379.0,-0.002700
2380.0,-0.002700
2381.0,-0.002700
2382.0,-0.002700
2383.0,-0.002700
2384.0,-0.002700
2385.0,-0.002700
2386.0,-0.002700
2387.0,-0.002700
2388.0,-0.002700
2389.0,-0.002700
2390.0,-0.002700
2391.0,-0.002700
2392.0,-0.002700
2393.0,-0.002700
2394.0,-0.002700
2395.0,-0.002700
2396.0,-0.002700
2397.0,-0.002700
2398.0,-0.002700
2399.0,-0.002700
2400.0,-0.002700
2401.0,-0.002700
2402.0,-0.002700
2403.0,-0.002700
2404.0,-0.002700
2405.0,-0.002700
2406.0,-0.002700
2407.0,-0.002700
2408.0,-0.002700
2409.0,-0.002700
2410.0,-0.002700
2411.0,-0.002700
2412.0,-0.002700
2413.0,-0.002700
2414.0,-0.002700
2415.0,-0.002700
2416.0,-0.002700
2417.0,-0.002700
2418.0,-0.002700
2419.0,-0.002700
2420.0,-0.002700
2421.0,-0.002700
2422.0,-0.002700
2423.0,-0.002700
2424.0,-0.002700
2425.0,-0.002700
2426.0,-0.002700
2427.0,-0.002700
2428.0,-0.002700
2429.0,-0.002700
2430.0,-0.002700
2431.0,-0.002700
2432.0,-0.002700
2433.0,-0.002700
2434.0,-0.002700
2435.0,-0.002700
2436.0,-0.002700
2437.0,-0.002700
2438.0,-0.002700
2439.0,-0.002700
2440.0,-0.002700
2441.0,-0.002700
2442.0,-0.002600
2443.0,-0.002600
2444.0,-0.002600
2445.0,-0.002600
2446.0,-0.002600
2447.0,-0.002600
2448.0,-0.002600
2449.0,-0.002600
2450.0,-0.002600
2451.0,-0.002600
2452.0,-0.002600
2453.0,-0.002600
2454.0,-0.002600
2455.0,-0.002600
2456.0,-0.002600
2457.0,-0.002600
2458.0,-0.002600
2459.0,-0.002600
2460.0,-0.002600
2461.0,-0.002600
2462.0,-0.002600
2463.0,-0.002600
2464.0,-0.002600
2465.0,-0.002600
2466.0,-0.002600
2467.0,-0.002600
2468.0,-0.002600
2469.0,-0.002600
2470.0,-0.002600
2471.0,-0.002600
2472.0,-0.002600
2473.0,-0.002600
2474.0,-0.002600
2475.0,-0.002600
2476.0,-0.002600
2477.0,-0.002600
2478.0,-0.002600
2479.0,-0.002600
2480.0,-0.002600
2481.0,-0.002600
2482.0,-0.002600
2483.0,-0.002600
2484.0,-0.002600
2485.0,-0.002600
2486.0,-0.002600
2487.0,-0.002600
2488.0,-0.002600
2489.0,-0.002600
2490.0,-0.002600
2491.0,-0.002600
2492.0,-0.002600
2493.0,-0.002600
2494.0,-0.002600
2495.0,-0.002600
2496.0,-0.002600
2497.0,-0.002600
2498.0,-0.002600
2499.0,-0.002600
2500.0,-0.002600
2501.0,-0.002600
2502.0,-0.002600
2503.0,-0.002600
2504.0,-0.002600
2505.0,-0.002600
2506.0,-0.002600
2507.0,-0.002600
2508.0,-0.002600
2509.0,-0.002600
2510.0,-0.002600
2511.0,-0.002600
2512.0,-0.002600
2513.0,-0.002600
2514.0,-0.002600
2515.0,-0.002600
2516.0,-0.002600
2517.0,-0.002600
2518.0,-0.002600
2519.0,-0.002600
2520.0,-0.002600
2521.0,-0.002600
2522.0,-0.002600
2523.0,-0.002600
2524.0,-0.002600
2525.0,-0.002600
2526.0,-0.002600
2527.0,-0.002600
2528.0,-0.002600
2529.0,-0.002600
2530.0,-0.002600
2531.0,-0.002600
2532.0,-0.002600
2533.0,-0.002600
2534.0,-0.002600
2535.0,-0.002600
2536.0,-0.002600
2537.0,-0.002600
2538.0,-0.002500
2539.0,-0.002500
2540.0,-0.002500
2541.0,-0.002500
2542.0,-0.002500
2543.0,-0.002500
2544.0,-0.002500
2545.0,-0.002500
2546.0,-0.002500
2547.0,-0.002500
2548.0,-0.002500
2549.0,-0.002500
2550.0,-0.002500
2551.0,-0.002500
2552.0,-0.002500
2553.0,-0.002500
2554.0,-0.002500
2555.0,-0.002500
2556.0,-0.002500
2557.0,-0.002500
2558.0,-0.002500
2559.0,-0.002500
2560.0,-0.002500
2561.0,-0.002500
2562.0,-0.002500
2563.0,-0.002500
2564.0,-0.002500
2565.0,-0.002500
2566.0,-0.002500
2567.0,-0.002500
2568.0,-0.002500
2569.0,-0.002500
2570.0,-0.002500
2571.0,-0.002500
2572.0,-0.002500
2573.0,-0.002500
2574.0,-0.002500
2575.0,-0.002500
2576.0,-0.002500
2577.0,-0.002500
2578.0,-0.002500
2579.0,-0.002500
2580.0,-0.002500
2581.0,-0.002500
2582.0,-0.002500
2583.0,-0.002500
2584.0,-0.002500
2585.0,-0.002500
2586.0,-0.002500
2587.0,-0.002500
2588.0,-0.002500
2589.0,-0.002500
2590.0,-0.002500
2591.0,-0.002500
2592.0,-0.002500
2593.0,-0.002500
2594.0,-0.002500
2595.0,-0.002500
2596.0,-0.002500
2597.0,-0.002500
2598.0,-0.002500
2599.0,-0.002500
2600.0,-0.002500
2601.0,-0.002500
2602.0,-0.002500
2603.0,-0.002500
2604.0,-0.002500
2605.0,-0.002500
2606.0,-0.002500
2607.0,-0.002500
2608.0,-0.002500
2609.0,-0.002500
2610.0,-0.002500
2611.0,-0.002500
2612.0,-0.002500
2613.0,-0.002500
2614.0,-0.002500
2615.0,-0.002500
2616.0,-0.002500
2617.0,-0.002500
2618.0,-0.002500
2619.0,-0.002500
2620.0,-0.002500
2621.0,-0.002500
2622.0,-0.002500
2623.0,-0.002500
2624.0,-0.002500
2625.0,-0.002500
2626.0,-0.002500
2627.0,-0.002500
2628.0,-0.002500
2629.0,-0.002500
2630.0,-0.002500
2631.0,-0.002500
2632.0,-0.002500
2633.0,-0.002500
2634.0,-0.002500
2635.0,-0.002500
2636.0,-0.002500
2637.0,-0.002500
2638.0,-0.002500
2639.0,-0.002500
2640.0,-0.002500
2641.0,-0.002400
2642.0,-0.002400
2643.0,-0.002400
2644.0,-0.002400
2645.0,-0.002400
2646.0,-0.002400
2647.0,-0.002400
2648.0,-0.002400
2649.0,-0.002400
2650.0,-0.002400
2651.0,-0.002400
2652.0,-0.002400
2653.0,-0.002400
2654.0,-0.002400
2655.0,-0.002400
2656.0,-0.002400
2657.0,-0.002400
2658.0,-0.002400
2659.0,-0.002400
2660.0,-0.002400
2661.0,-0.002400
2662.0,-0.002400
2663.0,-0.002400
2664.0,-0.002400
2665.0,-0.002400
2666.0,-0.002400
2667.0,-0.002400
2668.0,-0.002400
