# time step,model 2 server believed rewards, model 2 true rewards, random true rewards
422.0,6.701400,0.947900,0.199200
423.0,6.699800,0.948000,0.199300
424.0,6.698100,0.948100,0.199600
425.0,6.696500,0.948200,0.199500
426.0,6.694800,0.948400,0.199400
427.0,6.693200,0.948500,0.199300
428.0,6.691600,0.948600,0.199300
429.0,6.690000,0.948700,0.199400
430.0,6.688400,0.948800,0.199300
431.0,6.686800,0.949000,0.199400
432.0,6.685200,0.949100,0.199400
433.0,6.683600,0.949200,0.199300
434.0,6.682000,0.949300,0.199200
435.0,6.680500,0.949400,0.199200
436.0,6.678900,0.949500,0.199100
437.0,6.677300,0.949700,0.199200
438.0,6.675800,0.949800,0.199300
439.0,6.674300,0.949900,0.199300
440.0,6.672700,0.950000,0.199200
441.0,6.671200,0.950100,0.199100
442.0,6.669700,0.950200,0.199100
443.0,6.668200,0.950300,0.198900
444.0,6.666700,0.950500,0.198800
445.0,6.665200,0.950600,0.198800
446.0,6.663700,0.950700,0.198800
447.0,6.662200,0.950800,0.198700
448.0,6.660700,0.950900,0.198700
449.0,6.659200,0.951000,0.198600
450.0,6.657800,0.951100,0.198700
451.0,6.656300,0.951200,0.198800
452.0,6.654900,0.951300,0.198800
453.0,6.653400,0.951400,0.198800
454.0,6.652000,0.951500,0.198700
455.0,6.650500,0.951600,0.198800
456.0,6.649100,0.951800,0.198900
457.0,6.647700,0.951900,0.198800
458.0,6.646300,0.952000,0.198800
459.0,6.644900,0.952100,0.198800
460.0,6.643500,0.952200,0.198800
461.0,6.642100,0.952300,0.198900
462.0,6.640700,0.952400,0.198900
463.0,6.639300,0.952500,0.199000
464.0,6.637900,0.952600,0.198900
465.0,6.636600,0.952700,0.198900
466.0,6.635200,0.952800,0.198900
467.0,6.633800,0.952900,0.198700
468.0,6.632500,0.953000,0.198800
469.0,6.631100,0.953100,0.198700
470.0,6.629800,0.953200,0.198700
471.0,6.628500,0.953300,0.198700
472.0,6.627100,0.953400,0.198900
473.0,6.625800,0.953500,0.198700
474.0,6.624500,0.953600,0.198800
475.0,6.623200,0.953700,0.198800
476.0,6.621800,0.953800,0.198900
477.0,6.620500,0.953900,0.198900
478.0,6.619200,0.954000,0.198900
479.0,6.618000,0.954100,0.198700
480.0,6.616700,0.954200,0.198800
481.0,6.615400,0.954300,0.198700
482.0,6.614100,0.954400,0.198700
483.0,6.612800,0.954500,0.198700
484.0,6.611600,0.954500,0.198700
485.0,6.610300,0.954600,0.198600
486.0,6.609100,0.954700,0.198500
487.0,6.607800,0.954800,0.198600
488.0,6.606600,0.954900,0.198600
489.0,6.605300,0.955000,0.198400
490.0,6.604100,0.955100,0.198400
491.0,6.602900,0.955200,0.198500
492.0,6.601600,0.955300,0.198600
493.0,6.600400,0.955400,0.198600
494.0,6.599200,0.955500,0.198600
495.0,6.598000,0.955600,0.198600
496.0,6.596800,0.955600,0.198700
497.0,6.595600,0.955700,0.198600
498.0,6.594400,0.955800,0.198700
499.0,6.593200,0.955900,0.198600
500.0,6.592000,0.956000,0.198600
501.0,6.590800,0.956100,0.198500
502.0,6.589600,0.956200,0.198500
503.0,6.588500,0.956300,0.198500
504.0,6.587300,0.956300,0.198400
505.0,6.586100,0.956400,0.198500
506.0,6.585000,0.956500,0.198500
507.0,6.583800,0.956600,0.198400
508.0,6.582700,0.956700,0.198400
509.0,6.581500,0.956800,0.198300
510.0,6.580400,0.956900,0.198500
511.0,6.579300,0.956900,0.198400
512.0,6.578100,0.957000,0.198300
513.0,6.577000,0.957100,0.198300
514.0,6.575900,0.957200,0.198400
515.0,6.574800,0.957300,0.198400
516.0,6.573600,0.957400,0.198300
517.0,6.572500,0.957400,0.198400
518.0,6.571400,0.957500,0.198300
519.0,6.570300,0.957600,0.198600
520.0,6.569200,0.957700,0.198600
521.0,6.568100,0.957800,0.198600
522.0,6.567000,0.957900,0.198600
523.0,6.566000,0.957900,0.198500
524.0,6.564900,0.958000,0.198400
525.0,6.563800,0.958100,0.198600
526.0,6.562700,0.958200,0.198700
527.0,6.561700,0.958300,0.198700
